transaction_id,store_id,sale_date,product_id,product_name,units_sold,sales_amount
TRX0009064,S04,20260105 11:19:06,P004,Drinking Water 1.5 Litre,3,45.0
TRX0009065,S08,20260105 16:24:49,P019,Cigarette Pack,1,120.0
TRX0009066,S02,20260105 09:50:00,P008,Instant Cup Nooddle,5,75.0
TRX0009067,S10,20260105 21:14:38,P016,Toothpaste,1,55.0
TRX0009068,S06,20260105 10:48:58,P005,Roll-on Deodorant,1,45.0
TRX0009069,S07,20260105 19:40:44,P003,Ice cream,3,45.0
TRX0009070,S09,20260105 16:00:54,P015,Bar Soap,1,15.0
TRX0009071,S07,20260105 21:27:46,P003,Ice cream,3,45.0
TRX0009072,S07,20260105 11:11:16,P005,Roll-on Deodorant,1,45.0
TRX0009073,S04,20260105 20:03:10,P011,Potato Chips,2,60.0
TRX0009074,S07,20260105 17:58:36,P019,Cigarette Pack,1,120.0
TRX0009075,S07,20260105 09:13:22,P019,Cigarette Pack,1,120.0
TRX0009076,S09,20260105 19:00:13,P012,Mosquito Repellent,1,65.0
TRX0009077,S01,20260105 13:47:22,P020,Dishwashing Liquid,1,30.0
TRX0009078,S05,20260105 08:33:43,P005,Roll-on Deodorant,1,45.0
TRX0009079,S05,20260105 11:07:28,P001,Cola,4,80.0
TRX0009080,S10,20260105 08:00:28,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009081,S02,20260105 12:19:42,P010,Folding Umbrella,1,100.0
TRX0009082,S07,20260105 15:14:10,P011,Potato Chips,3,90.0
TRX0009083,S06,20260105 13:37:07,P016,Toothpaste,1,55.0
TRX0009084,S09,20260105 16:39:20,P015,Bar Soap,1,15.0
TRX0009085,S01,20260105 11:35:04,P008,Instant Cup Nooddle,2,30.0
TRX0009086,S02,20260105 21:07:37,P020,Dishwashing Liquid,1,30.0
TRX0009087,S06,20260105 15:19:29,P003,Ice cream,4,60.0
TRX0009088,S01,20260105 20:07:55,P008,Instant Cup Nooddle,3,45.0
TRX0009089,S07,20260105 12:14:44,P011,Potato Chips,3,90.0
TRX0009090,S02,20260105 13:22:39,P014,Loaf of Bread,2,70.0
TRX0009091,S05,20260105 21:45:13,P006,Beer can,3,165.0
TRX0009092,S06,20260105 11:13:44,P009,Cold Medicine,1,35.0
TRX0009093,S07,20260105 08:48:37,P008,Instant Cup Nooddle,4,60.0
TRX0009094,S02,20260105 14:10:06,P006,Beer can,2,110.0
TRX0009095,S05,20260105 08:35:52,P001,Cola,5,100.0
TRX0009096,S03,20260105 15:39:53,P006,Beer can,3,165.0
TRX0009097,S04,20260105 18:37:43,P006,Beer can,3,165.0
TRX0009098,S05,20260105 09:57:22,P012,Mosquito Repellent,1,65.0
TRX0009099,S02,20260105 19:55:33,P019,Cigarette Pack,1,120.0
TRX0009100,S03,20260105 10:26:40,P008,Instant Cup Nooddle,4,60.0
TRX0009101,S01,20260105 11:52:43,P010,Folding Umbrella,1,100.0
TRX0009102,S06,20260105 20:24:12,P010,Folding Umbrella,1,100.0
TRX0009103,S02,20260105 18:09:40,P011,Potato Chips,2,60.0
TRX0009104,S04,20260105 08:49:25,P001,Cola,6,120.0
TRX0009105,S01,20260105 21:07:22,P004,Drinking Water 1.5 Litre,3,45.0
TRX0009106,S07,20260105 12:45:23,P009,Cold Medicine,1,35.0
TRX0009107,S07,20260105 12:45:09,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009108,S04,20260105 18:21:22,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009109,S03,20260105 14:51:32,P012,Mosquito Repellent,1,65.0
TRX0009110,S02,20260105 09:20:46,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009111,S07,20260105 21:22:17,P008,Instant Cup Nooddle,4,60.0
TRX0009112,S02,20260105 21:59:17,P014,Loaf of Bread,1,35.0
TRX0009113,S07,20260105 09:55:34,P003,Ice cream,3,45.0
TRX0009114,S04,20260105 15:42:53,P015,Bar Soap,1,15.0
TRX0009115,S02,20260105 09:30:53,P003,Ice cream,4,60.0
TRX0009116,S04,20260105 21:10:48,P002,Electrolyte Drink,1,25.0
TRX0009117,S09,20260105 11:55:38,P001,Cola,5,100.0
TRX0009118,S09,20260105 16:36:55,P019,Cigarette Pack,2,240.0
TRX0009119,S07,20260105 17:01:37,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009120,S06,20260105 16:10:15,P015,Bar Soap,1,15.0
TRX0009121,S01,20260105 21:45:14,P016,Toothpaste,1,55.0
TRX0009122,S05,20260105 16:49:58,P015,Bar Soap,1,15.0
TRX0009123,S05,20260105 11:52:03,P001,Cola,6,120.0
TRX0009124,S07,20260105 08:22:25,P011,Potato Chips,3,90.0
TRX0009125,S06,20260105 16:44:52,P003,Ice cream,3,45.0
TRX0009126,S09,20260105 21:05:36,P011,Potato Chips,4,120.0
TRX0009127,S02,20260105 20:56:51,P012,Mosquito Repellent,1,65.0
TRX0009128,S01,20260105 15:12:22,P008,Instant Cup Nooddle,3,45.0
TRX0009129,S06,20260105 11:44:05,P007,Instant Coffee,2,20.0
TRX0009130,S05,20260105 14:45:46,P003,Ice cream,4,60.0
TRX0009131,S08,20260105 16:09:27,P017,Fish Sauce,1,30.0
TRX0009132,S02,20260105 14:04:01,P005,Roll-on Deodorant,1,45.0
TRX0009133,S05,20260105 17:07:32,P011,Potato Chips,3,90.0
TRX0009134,S07,20260105 08:30:58,P001,Cola,4,80.0
TRX0009135,S04,20260105 10:25:01,P014,Loaf of Bread,1,35.0
TRX0009136,S04,20260105 16:28:24,P015,Bar Soap,1,15.0
TRX0009137,S07,20260105 08:17:36,P003,Ice cream,3,45.0
TRX0009138,S10,20260105 14:58:56,P008,Instant Cup Nooddle,3,45.0
TRX0009139,S09,20260105 09:27:50,P009,Cold Medicine,1,35.0
TRX0009140,S04,20260105 11:28:16,P019,Cigarette Pack,1,120.0
TRX0009141,S06,20260105 13:21:05,P019,Cigarette Pack,1,120.0
TRX0009142,S08,20260105 11:20:32,P003,Ice cream,3,45.0
TRX0009143,S02,20260105 19:54:52,P011,Potato Chips,3,90.0
TRX0009144,S04,20260105 12:41:42,P016,Toothpaste,1,55.0
TRX0009145,S07,20260105 16:06:41,P001,Cola,6,120.0
TRX0009146,S07,20260105 12:59:21,P020,Dishwashing Liquid,1,30.0
TRX0009147,S09,20260105 10:16:39,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009148,S07,20260105 11:59:36,P004,Drinking Water 1.5 Litre,6,90.0
TRX0009149,S08,20260105 17:59:18,P013,Candle,1,10.0
TRX0009150,S06,20260105 14:11:10,P008,Instant Cup Nooddle,4,60.0
TRX0009151,S05,20260105 10:07:39,P009,Cold Medicine,1,35.0
TRX0009152,S09,20260105 17:03:23,P015,Bar Soap,1,15.0
TRX0009153,S02,20260105 08:24:03,P002,Electrolyte Drink,1,25.0
TRX0009154,S04,20260105 15:57:29,P019,Cigarette Pack,1,120.0
TRX0009155,S06,20260105 18:46:54,P005,Roll-on Deodorant,1,45.0
TRX0009156,S05,20260105 09:11:36,P017,Fish Sauce,1,30.0
TRX0009157,S01,20260105 09:03:40,P001,Cola,6,120.0
TRX0009158,S05,20260105 09:33:12,P007,Instant Coffee,2,20.0
TRX0009159,S06,20260105 17:36:01,P020,Dishwashing Liquid,1,30.0
TRX0009160,S05,20260105 13:32:54,P008,Instant Cup Nooddle,2,30.0
TRX0009161,S04,20260105 18:42:52,P003,Ice cream,3,45.0
TRX0009162,S03,20260105 19:02:27,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009163,S01,20260105 09:29:17,P008,Instant Cup Nooddle,4,60.0
TRX0009164,S06,20260105 10:03:14,P014,Loaf of Bread,1,35.0
TRX0009165,S07,20260105 19:22:27,P003,Ice cream,3,45.0
TRX0009166,S08,20260105 13:22:35,P001,Cola,4,80.0
TRX0009167,S07,20260105 13:01:20,P016,Toothpaste,1,55.0
TRX0009168,S10,20260105 11:29:54,P010,Folding Umbrella,1,100.0
TRX0009169,S10,20260105 14:35:43,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009170,S09,20260105 08:12:27,P006,Beer can,3,165.0
TRX0009171,S04,20260105 17:04:21,P008,Instant Cup Nooddle,5,75.0
TRX0009172,S07,20260105 14:39:44,P016,Toothpaste,1,55.0
TRX0009173,S02,20260105 15:00:34,P016,Toothpaste,1,55.0
TRX0009174,S02,20260105 20:15:00,P006,Beer can,3,165.0
TRX0009175,S02,20260105 15:06:44,P010,Folding Umbrella,1,100.0
TRX0009176,S01,20260105 11:58:10,P002,Electrolyte Drink,1,25.0
TRX0009177,S06,20260105 17:05:14,P017,Fish Sauce,1,30.0
TRX0009178,S07,20260105 11:53:18,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009179,S07,20260105 08:38:35,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009180,S07,20260105 15:26:26,P015,Bar Soap,1,15.0
TRX0009181,S07,20260105 14:25:07,P016,Toothpaste,1,55.0
TRX0009182,S08,20260105 21:24:18,P006,Beer can,1,55.0
TRX0009183,S09,20260105 08:55:11,P004,Drinking Water 1.5 Litre,3,45.0
TRX0009184,S04,20260105 08:26:06,P006,Beer can,3,165.0
TRX0009185,S03,20260105 13:55:53,P008,Instant Cup Nooddle,3,45.0
TRX0009186,S07,20260105 18:22:43,P005,Roll-on Deodorant,1,45.0
TRX0009187,S01,20260105 10:40:17,P016,Toothpaste,1,55.0
TRX0009188,S07,20260105 11:26:32,P006,Beer can,3,165.0
TRX0009189,S10,20260105 21:30:49,P015,Bar Soap,1,15.0
TRX0009190,S07,20260105 20:23:54,P001,Cola,7,140.0
TRX0009191,S09,20260105 11:45:15,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009192,S04,20260105 20:28:33,P006,Beer can,2,110.0
TRX0009193,S01,20260105 17:37:26,P005,Roll-on Deodorant,1,45.0
TRX0009194,S06,20260105 18:44:43,P004,Drinking Water 1.5 Litre,6,90.0
TRX0009195,S04,20260105 21:42:45,P006,Beer can,2,110.0
TRX0009196,S09,20260105 18:06:31,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009197,S08,20260105 16:42:04,P015,Bar Soap,1,15.0
TRX0009198,S07,20260105 20:28:31,P016,Toothpaste,1,55.0
TRX0009199,S05,20260105 13:38:12,P006,Beer can,3,165.0
TRX0009200,S07,20260105 16:44:19,P001,Cola,4,80.0
TRX0009201,S01,20260105 21:57:25,P005,Roll-on Deodorant,1,45.0
TRX0009202,S07,20260105 13:11:48,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009203,S07,20260105 13:37:54,P008,Instant Cup Nooddle,4,60.0
TRX0009204,S02,20260105 10:22:01,P006,Beer can,3,165.0
TRX0009205,S09,20260105 20:07:27,P016,Toothpaste,1,55.0
TRX0009206,S06,20260105 08:59:01,P001,Cola,5,100.0
TRX0009207,S04,20260105 08:56:03,P014,Loaf of Bread,2,70.0
TRX0009208,S06,20260105 11:34:25,P011,Potato Chips,3,90.0
TRX0009209,S05,20260105 13:00:18,P007,Instant Coffee,2,20.0
TRX0009210,S01,20260105 10:08:22,P001,Cola,6,120.0
TRX0009211,S05,20260105 17:18:06,P009,Cold Medicine,1,35.0
TRX0009212,S02,20260105 11:35:03,P011,Potato Chips,3,90.0
TRX0009213,S03,20260105 09:06:30,P003,Ice cream,2,30.0
TRX0009214,S07,20260105 12:38:51,P001,Cola,6,120.0
TRX0009215,S06,20260105 10:41:22,P005,Roll-on Deodorant,1,45.0
TRX0009216,S02,20260105 11:54:11,P008,Instant Cup Nooddle,3,45.0
TRX0009217,S01,20260105 12:17:28,P002,Electrolyte Drink,1,25.0
TRX0009218,S09,20260105 09:52:55,P019,Cigarette Pack,1,120.0
TRX0009219,S01,20260105 15:47:52,P003,Ice cream,4,60.0
TRX0009220,S04,20260105 12:06:24,P003,Ice cream,3,45.0
TRX0009221,S02,20260105 13:00:53,P011,Potato Chips,2,60.0
TRX0009222,S05,20260105 21:51:53,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009223,S05,20260105 14:01:07,P014,Loaf of Bread,2,70.0
TRX0009224,S09,20260105 13:33:35,P006,Beer can,3,165.0
TRX0009225,S09,20260105 16:32:14,P017,Fish Sauce,1,30.0
TRX0009226,S03,20260105 16:53:00,P003,Ice cream,3,45.0
TRX0009227,S04,20260105 12:10:15,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009228,S09,20260105 11:22:14,P016,Toothpaste,1,55.0
TRX0009229,S01,20260105 19:51:25,P008,Instant Cup Nooddle,4,60.0
TRX0009230,S02,20260105 16:33:32,P001,Cola,4,80.0
TRX0009231,S09,20260105 21:25:51,P001,Cola,6,120.0
TRX0009232,S10,20260105 17:27:49,P019,Cigarette Pack,1,120.0
TRX0009233,S07,20260105 20:07:27,P001,Cola,4,80.0
TRX0009234,S06,20260105 20:30:04,P002,Electrolyte Drink,1,25.0
TRX0009235,S07,20260105 08:13:49,P014,Loaf of Bread,2,70.0
TRX0009236,S08,20260105 21:38:07,P012,Mosquito Repellent,1,65.0
TRX0009237,S04,20260105 11:48:55,P002,Electrolyte Drink,1,25.0
TRX0009238,S08,20260105 19:12:37,P012,Mosquito Repellent,1,65.0
TRX0009239,S03,20260105 13:15:45,P019,Cigarette Pack,1,120.0
TRX0009240,S09,20260105 14:16:14,P019,Cigarette Pack,1,120.0
TRX0009241,S10,20260105 16:05:48,P001,Cola,7,140.0
TRX0009242,S07,20260105 19:34:54,P011,Potato Chips,4,120.0
TRX0009243,S02,20260105 19:00:42,P001,Cola,3,60.0
TRX0009244,S05,20260105 08:19:42,P005,Roll-on Deodorant,1,45.0
TRX0009245,S05,20260105 16:39:51,P005,Roll-on Deodorant,1,45.0
TRX0009246,S08,20260105 15:21:24,P001,Cola,6,120.0
TRX0009247,S01,20260105 08:45:00,P001,Cola,7,140.0
TRX0009248,S07,20260105 13:19:13,P014,Loaf of Bread,1,35.0
TRX0009249,S02,20260105 12:00:59,P001,Cola,4,80.0
TRX0009250,S02,20260105 17:12:18,P006,Beer can,2,110.0
TRX0009251,S01,20260105 17:15:42,P002,Electrolyte Drink,1,25.0
TRX0009252,S08,20260105 12:13:04,P002,Electrolyte Drink,1,25.0
TRX0009253,S06,20260105 09:15:55,P015,Bar Soap,1,15.0
TRX0009254,S05,20260105 19:47:30,P011,Potato Chips,4,120.0
TRX0009255,S04,20260105 09:48:25,P008,Instant Cup Nooddle,3,45.0
TRX0009256,S02,20260105 20:08:04,P001,Cola,5,100.0
TRX0009257,S07,20260105 18:42:57,P003,Ice cream,3,45.0
TRX0009258,S02,20260105 09:07:45,P012,Mosquito Repellent,1,65.0
TRX0009259,S05,20260105 11:16:13,P005,Roll-on Deodorant,1,45.0
TRX0009260,S09,20260105 09:08:53,P019,Cigarette Pack,1,120.0
TRX0009261,S02,20260105 15:34:30,P006,Beer can,2,110.0
TRX0009262,S07,20260105 20:48:33,P019,Cigarette Pack,1,120.0
TRX0009263,S07,20260105 10:11:06,P006,Beer can,4,220.0
TRX0009264,S09,20260105 18:07:06,P020,Dishwashing Liquid,1,30.0
TRX0009265,S09,20260105 08:42:24,P006,Beer can,2,110.0
TRX0009266,S05,20260105 08:34:20,P008,Instant Cup Nooddle,3,45.0
TRX0009267,S09,20260105 19:26:13,P008,Instant Cup Nooddle,4,60.0
TRX0009268,S02,20260105 19:26:55,P014,Loaf of Bread,1,35.0
TRX0009269,S08,20260105 12:53:26,P020,Dishwashing Liquid,1,30.0
TRX0009270,S09,20260105 15:22:24,P003,Ice cream,3,45.0
TRX0009271,S10,20260105 19:51:15,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009272,S02,20260105 14:27:18,P019,Cigarette Pack,1,120.0
TRX0009273,S09,20260105 10:18:48,P015,Bar Soap,1,15.0
TRX0009274,S02,20260105 10:19:50,P011,Potato Chips,2,60.0
TRX0009275,S06,20260105 15:08:26,P002,Electrolyte Drink,1,25.0
TRX0009276,S01,20260105 20:04:47,P005,Roll-on Deodorant,1,45.0
TRX0009277,S02,20260105 18:24:18,P004,Drinking Water 1.5 Litre,3,45.0
TRX0009278,S09,20260105 13:36:18,P008,Instant Cup Nooddle,4,60.0
TRX0009279,S01,20260105 21:41:09,P019,Cigarette Pack,1,120.0
TRX0009280,S07,20260105 09:23:45,P016,Toothpaste,1,55.0
TRX0009281,S05,20260105 10:37:01,P005,Roll-on Deodorant,1,45.0
TRX0009282,S07,20260105 15:10:37,P001,Cola,6,120.0
TRX0009283,S04,20260105 14:04:29,P001,Cola,4,80.0
TRX0009284,S02,20260105 18:57:31,P005,Roll-on Deodorant,1,45.0
TRX0009285,S02,20260105 08:25:46,P007,Instant Coffee,2,20.0
TRX0009286,S06,20260105 16:58:21,P003,Ice cream,3,45.0
TRX0009287,S06,20260105 21:23:07,P015,Bar Soap,1,15.0
TRX0009288,S09,20260105 16:25:05,P019,Cigarette Pack,1,120.0
TRX0009289,S09,20260105 21:12:40,P014,Loaf of Bread,2,70.0
TRX0009290,S04,20260105 15:38:33,P002,Electrolyte Drink,1,25.0
TRX0009291,S02,20260105 08:52:04,P001,Cola,7,140.0
TRX0009292,S02,20260105 16:55:44,P001,Cola,6,120.0
TRX0009293,S06,20260105 11:06:35,P014,Loaf of Bread,1,35.0
TRX0009294,S02,20260105 17:26:29,P014,Loaf of Bread,1,35.0
TRX0009295,S08,20260105 11:51:32,P017,Fish Sauce,1,30.0
TRX0009296,S02,20260105 17:52:01,P003,Ice cream,2,30.0
TRX0009297,S06,20260105 11:08:51,P001,Cola,5,100.0
TRX0009298,S09,20260105 17:36:00,P014,Loaf of Bread,2,70.0
TRX0009299,S07,20260105 18:12:00,P011,Potato Chips,4,120.0
TRX0009300,S01,20260105 16:09:26,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009301,S01,20260105 10:10:03,P007,Instant Coffee,1,10.0
TRX0009302,S09,20260105 20:12:46,P017,Fish Sauce,1,30.0
TRX0009303,S05,20260105 08:14:22,P020,Dishwashing Liquid,1,30.0
TRX0009304,S09,20260105 09:22:41,P008,Instant Cup Nooddle,4,60.0
TRX0009305,S09,20260105 18:46:17,P001,Cola,7,140.0
TRX0009306,S04,20260105 11:32:01,P015,Bar Soap,1,15.0
TRX0009307,S06,20260105 09:09:02,P001,Cola,6,120.0
TRX0009308,S07,20260105 18:07:11,P015,Bar Soap,1,15.0
TRX0009309,S08,20260105 21:09:34,P013,Candle,1,10.0
TRX0009310,S07,20260105 18:15:22,P001,Cola,6,120.0
TRX0009311,S02,20260105 20:31:39,P006,Beer can,2,110.0
TRX0009312,S07,20260105 20:40:19,P008,Instant Cup Nooddle,3,45.0
TRX0009313,S01,20260105 14:08:20,P016,Toothpaste,1,55.0
TRX0009314,S10,20260105 14:35:30,P011,Potato Chips,3,90.0
TRX0009315,S07,20260105 08:03:17,P008,Instant Cup Nooddle,3,45.0
TRX0009316,S09,20260105 10:00:36,P019,Cigarette Pack,1,120.0
TRX0009317,S08,20260105 09:51:16,P008,Instant Cup Nooddle,4,60.0
TRX0009318,S10,20260105 09:05:04,P017,Fish Sauce,2,60.0
TRX0009319,S02,20260105 20:59:34,P017,Fish Sauce,1,30.0
TRX0009320,S09,20260105 16:22:14,P003,Ice cream,4,60.0
TRX0009321,S05,20260105 10:34:35,P020,Dishwashing Liquid,1,30.0
TRX0009322,S02,20260105 09:47:24,P006,Beer can,1,55.0
TRX0009323,S03,20260105 13:34:06,P016,Toothpaste,1,55.0
TRX0009324,S04,20260105 19:02:52,P003,Ice cream,3,45.0
TRX0009325,S07,20260105 17:52:26,P019,Cigarette Pack,1,120.0
TRX0009326,S02,20260105 15:43:52,P006,Beer can,2,110.0
TRX0009327,S01,20260105 10:20:47,P016,Toothpaste,1,55.0
TRX0009328,S10,20260105 14:32:48,P001,Cola,4,80.0
TRX0009329,S02,20260105 08:12:37,P002,Electrolyte Drink,1,25.0
TRX0009330,S05,20260105 14:31:54,P016,Toothpaste,1,55.0
TRX0009331,S09,20260105 18:16:28,P001,Cola,5,100.0
TRX0009332,S01,20260105 09:08:25,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009333,S10,20260105 16:29:25,P019,Cigarette Pack,1,120.0
TRX0009334,S07,20260105 16:32:38,P016,Toothpaste,1,55.0
TRX0009335,S05,20260105 20:33:07,P006,Beer can,3,165.0
TRX0009336,S07,20260105 16:58:38,P003,Ice cream,3,45.0
TRX0009337,S05,20260105 11:14:32,P002,Electrolyte Drink,1,25.0
TRX0009338,S05,20260105 21:03:38,P004,Drinking Water 1.5 Litre,2,30.0
TRX0009339,S06,20260105 15:35:21,P005,Roll-on Deodorant,1,45.0
TRX0009340,S08,20260105 08:23:48,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009341,S04,20260105 14:12:31,P001,Cola,6,120.0
TRX0009342,S04,20260105 20:15:53,P006,Beer can,2,110.0
TRX0009343,S03,20260105 14:32:21,P003,Ice cream,3,45.0
TRX0009344,S02,20260105 18:34:30,P006,Beer can,2,110.0
TRX0009345,S03,20260105 18:57:54,P002,Electrolyte Drink,1,25.0
TRX0009346,S03,20260105 18:16:18,P011,Potato Chips,3,90.0
TRX0009347,S01,20260105 16:51:42,P014,Loaf of Bread,1,35.0
TRX0009348,S03,20260105 21:53:31,P002,Electrolyte Drink,1,25.0
TRX0009349,S07,20260105 19:16:36,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009350,S02,20260105 19:34:15,P009,Cold Medicine,1,35.0
TRX0009351,S07,20260105 16:16:25,P019,Cigarette Pack,1,120.0
TRX0009352,S08,20260105 13:08:50,P009,Cold Medicine,1,35.0
TRX0009353,S01,20260105 18:33:00,P009,Cold Medicine,1,35.0
TRX0009354,S05,20260105 09:22:27,P001,Cola,7,140.0
TRX0009355,S10,20260105 19:38:03,P003,Ice cream,3,45.0
TRX0009356,S05,20260105 09:54:40,P006,Beer can,3,165.0
TRX0009357,S07,20260105 13:11:07,P019,Cigarette Pack,1,120.0
TRX0009358,S02,20260105 16:15:48,P012,Mosquito Repellent,1,65.0
TRX0009359,S10,20260105 20:03:17,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009360,S01,20260105 16:47:22,P006,Beer can,3,165.0
TRX0009361,S08,20260105 20:59:51,P001,Cola,4,80.0
TRX0009362,S07,20260105 10:08:20,P001,Cola,5,100.0
TRX0009363,S02,20260105 14:27:07,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009364,S01,20260105 13:43:21,P001,Cola,6,120.0
TRX0009365,S07,20260105 19:07:18,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009366,S05,20260105 11:27:31,P014,Loaf of Bread,2,70.0
TRX0009367,S02,20260105 09:36:45,P008,Instant Cup Nooddle,3,45.0
TRX0009368,S04,20260105 20:28:17,P014,Loaf of Bread,1,35.0
TRX0009369,S09,20260105 10:14:54,P015,Bar Soap,1,15.0
TRX0009370,S08,20260105 12:47:26,P003,Ice cream,4,60.0
TRX0009371,S04,20260105 15:06:47,P007,Instant Coffee,2,20.0
TRX0009372,S03,20260105 09:18:19,P003,Ice cream,2,30.0
TRX0009373,S03,20260105 20:54:01,P008,Instant Cup Nooddle,4,60.0
TRX0009374,S10,20260105 21:45:55,P011,Potato Chips,3,90.0
TRX0009375,S05,20260105 17:20:18,P003,Ice cream,3,45.0
TRX0009376,S10,20260105 17:17:23,P014,Loaf of Bread,1,35.0
TRX0009377,S02,20260105 14:21:14,P014,Loaf of Bread,2,70.0
TRX0009378,S07,20260105 10:32:39,P020,Dishwashing Liquid,1,30.0
TRX0009379,S07,20260105 19:07:17,P008,Instant Cup Nooddle,3,45.0
TRX0009380,S01,20260105 08:57:05,P019,Cigarette Pack,1,120.0
TRX0009381,S04,20260105 10:11:34,P016,Toothpaste,1,55.0
TRX0009382,S01,20260105 13:31:59,P015,Bar Soap,1,15.0
TRX0009383,S08,20260105 15:36:02,P019,Cigarette Pack,1,120.0
TRX0009384,S09,20260105 17:43:10,P012,Mosquito Repellent,1,65.0
TRX0009385,S08,20260105 16:14:28,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009386,S05,20260105 19:53:57,P005,Roll-on Deodorant,1,45.0
TRX0009387,S08,20260105 12:59:51,P006,Beer can,4,220.0
TRX0009388,S02,20260105 09:51:48,P006,Beer can,3,165.0
TRX0009389,S01,20260105 19:32:22,P011,Potato Chips,3,90.0
TRX0009390,S05,20260105 17:29:06,P008,Instant Cup Nooddle,4,60.0
TRX0009391,S09,20260105 18:59:09,P019,Cigarette Pack,1,120.0
TRX0009392,S08,20260105 17:18:32,P019,Cigarette Pack,1,120.0
TRX0009393,S02,20260105 08:15:08,P008,Instant Cup Nooddle,4,60.0
TRX0009394,S06,20260105 14:56:45,P016,Toothpaste,1,55.0
TRX0009395,S01,20260105 19:05:09,P007,Instant Coffee,2,20.0
TRX0009396,S09,20260105 18:37:08,P014,Loaf of Bread,1,35.0
TRX0009397,S04,20260105 13:36:48,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009398,S07,20260105 14:15:06,P019,Cigarette Pack,1,120.0
TRX0009399,S10,20260105 13:42:14,P009,Cold Medicine,1,35.0
TRX0009400,S08,20260105 09:18:13,P009,Cold Medicine,1,35.0
TRX0009401,S03,20260105 14:29:24,P019,Cigarette Pack,1,120.0
TRX0009402,S07,20260105 15:45:52,P010,Folding Umbrella,1,100.0
TRX0009403,S01,20260105 11:59:13,P007,Instant Coffee,1,10.0
TRX0009404,S09,20260105 10:23:21,P014,Loaf of Bread,2,70.0
TRX0009405,S07,20260105 11:54:32,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009406,S02,20260105 17:12:11,P006,Beer can,3,165.0
TRX0009407,S05,20260105 19:47:13,P008,Instant Cup Nooddle,4,60.0
TRX0009408,S02,20260105 18:33:50,P008,Instant Cup Nooddle,4,60.0
TRX0009409,S04,20260105 20:57:09,P003,Ice cream,3,45.0
TRX0009410,S01,20260105 12:09:18,P001,Cola,6,120.0
TRX0009411,S02,20260105 11:40:04,P009,Cold Medicine,1,35.0
TRX0009412,S07,20260105 14:04:17,P010,Folding Umbrella,1,100.0
TRX0009413,S06,20260105 12:16:57,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009414,S02,20260105 15:19:38,P020,Dishwashing Liquid,1,30.0
TRX0009415,S09,20260105 15:10:53,P019,Cigarette Pack,1,120.0
TRX0009416,S05,20260105 13:37:01,P015,Bar Soap,1,15.0
TRX0009417,S01,20260105 11:27:42,P001,Cola,7,140.0
TRX0009418,S07,20260105 14:35:30,P003,Ice cream,3,45.0
TRX0009419,S01,20260105 19:22:58,P004,Drinking Water 1.5 Litre,5,75.0
TRX0009420,S03,20260105 14:55:37,P003,Ice cream,3,45.0
TRX0009421,S02,20260105 13:32:18,P015,Bar Soap,1,15.0
TRX0009422,S02,20260105 08:43:31,P017,Fish Sauce,1,30.0
TRX0009423,S10,20260105 10:07:30,P002,Electrolyte Drink,1,25.0
TRX0009424,S04,20260105 13:22:09,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009425,S06,20260105 17:16:47,P008,Instant Cup Nooddle,5,75.0
TRX0009426,S01,20260105 12:04:22,P014,Loaf of Bread,1,35.0
TRX0009427,S07,20260105 17:13:35,P019,Cigarette Pack,1,120.0
TRX0009428,S09,20260105 12:12:30,P001,Cola,7,140.0
TRX0009429,S09,20260105 15:39:21,P001,Cola,7,140.0
TRX0009430,S01,20260105 21:22:40,P018,Jasmine Rice 1 Kg,1,40.0
TRX0009431,S06,20260105 18:19:44,P004,Drinking Water 1.5 Litre,4,60.0
TRX0009432,S03,20260105 14:22:05,P019,Cigarette Pack,1,120.0
TRX0009433,S09,20260105 17:53:00,P002,Electrolyte Drink,1,25.0
TRX0009434,S05,20260105 18:01:40,P011,Potato Chips,3,90.0
