transaction_id,store_id,sale_date,product_id,product_name,units_sold,sales_amount
TRX0002816,S01,20260107 21:27:12,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002817,S01,20260107 16:26:00,P006,Beer can,2,110.0
TRX0002818,S04,20260107 13:23:08,P002,Electrolyte Drink,1,25.0
TRX0002819,S01,20260107 16:08:27,P001,Cola,4,80.0
TRX0002820,S08,20260107 12:15:12,P003,Ice cream,2,30.0
TRX0002821,S04,20260107 20:47:10,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002822,S09,20260107 19:47:56,P001,Cola,6,120.0
TRX0002823,S01,20260107 10:00:00,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002824,S04,20260107 16:34:45,P011,Potato Chips,3,90.0
TRX0002825,S07,20260107 21:17:32,P020,Dishwashing Liquid,1,30.0
TRX0002826,S09,20260107 09:30:13,P003,Ice cream,3,45.0
TRX0002827,S09,20260107 15:57:50,P016,Toothpaste,1,55.0
TRX0002828,S04,20260107 14:17:10,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002829,S03,20260107 18:56:52,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002830,S09,20260107 13:24:39,P016,Toothpaste,1,55.0
TRX0002831,S04,20260107 13:49:52,P019,Cigarette Pack,1,120.0
TRX0002832,S05,20260107 12:11:40,P019,Cigarette Pack,1,120.0
TRX0002833,S10,20260107 16:48:50,P002,Electrolyte Drink,1,25.0
TRX0002834,S06,20260107 10:27:13,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002835,S10,20260107 21:12:13,P016,Toothpaste,1,55.0
TRX0002836,S09,20260107 17:10:07,P020,Dishwashing Liquid,1,30.0
TRX0002837,S01,20260107 12:31:36,P005,Roll-on Deodorant,1,45.0
TRX0002838,S08,20260107 14:50:44,P012,Mosquito Repellent,1,65.0
TRX0002839,S02,20260107 13:58:30,P007,Instant Coffee,2,20.0
TRX0002840,S09,20260107 19:07:03,P001,Cola,6,120.0
TRX0002841,S07,20260107 17:13:38,P003,Ice cream,3,45.0
TRX0002842,S05,20260107 11:35:26,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002843,S08,20260107 09:48:22,P016,Toothpaste,1,55.0
TRX0002844,S09,20260107 10:11:44,P019,Cigarette Pack,1,120.0
TRX0002845,S08,20260107 14:34:42,P007,Instant Coffee,2,20.0
TRX0002846,S07,20260107 18:54:53,P003,Ice cream,4,60.0
TRX0002847,S04,20260107 08:02:12,P001,Cola,6,120.0
TRX0002848,S01,20260107 08:10:39,P004,Drinking Water 1.5 Litre,5,75.0
TRX0002849,S04,20260107 18:24:47,P008,Instant Cup Nooddle,3,45.0
TRX0002850,S02,20260107 11:28:21,P002,Electrolyte Drink,1,25.0
TRX0002851,S07,20260107 21:59:25,P003,Ice cream,3,45.0
TRX0002852,S07,20260107 18:19:28,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002853,S02,20260107 08:19:12,P006,Beer can,2,110.0
TRX0002854,S02,20260107 19:23:07,P004,Drinking Water 1.5 Litre,5,75.0
TRX0002855,S06,20260107 15:08:13,P011,Potato Chips,3,90.0
TRX0002856,S10,20260107 20:31:37,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002857,S07,20260107 11:01:03,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002858,S01,20260107 13:51:49,P008,Instant Cup Nooddle,2,30.0
TRX0002859,S07,20260107 10:51:22,P012,Mosquito Repellent,1,65.0
TRX0002860,S10,20260107 21:25:25,P016,Toothpaste,1,55.0
TRX0002861,S10,20260107 10:50:47,P006,Beer can,2,110.0
TRX0002862,S07,20260107 13:58:02,P015,Bar Soap,1,15.0
TRX0002863,S09,20260107 13:22:55,P015,Bar Soap,1,15.0
TRX0002864,S08,20260107 17:34:26,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002865,S05,20260107 21:18:24,P006,Beer can,3,165.0
TRX0002866,S03,20260107 10:03:35,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002867,S10,20260107 11:12:50,P016,Toothpaste,1,55.0
TRX0002868,S01,20260107 15:32:24,P001,Cola,7,140.0
TRX0002869,S06,20260107 09:12:37,P002,Electrolyte Drink,1,25.0
TRX0002870,S02,20260107 21:01:26,P019,Cigarette Pack,1,120.0
TRX0002871,S09,20260107 21:28:51,P011,Potato Chips,4,120.0
TRX0002872,S09,20260107 11:08:49,P016,Toothpaste,1,55.0
TRX0002873,S01,20260107 12:08:45,P015,Bar Soap,1,15.0
TRX0002874,S08,20260107 14:30:55,P008,Instant Cup Nooddle,3,45.0
TRX0002875,S06,20260107 12:48:10,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002876,S01,20260107 16:05:01,P001,Cola,5,100.0
TRX0002877,S01,20260107 10:07:50,P016,Toothpaste,1,55.0
TRX0002878,S01,20260107 19:53:23,P008,Instant Cup Nooddle,2,30.0
TRX0002879,S04,20260107 16:42:30,P002,Electrolyte Drink,1,25.0
TRX0002880,S01,20260107 11:16:46,P002,Electrolyte Drink,1,25.0
TRX0002881,S09,20260107 12:11:24,P006,Beer can,2,110.0
TRX0002882,S01,20260107 08:21:16,P001,Cola,7,140.0
TRX0002883,S06,20260107 10:34:09,P014,Loaf of Bread,2,70.0
TRX0002884,S01,20260107 16:24:22,P020,Dishwashing Liquid,1,30.0
TRX0002885,S02,20260107 12:20:48,P012,Mosquito Repellent,1,65.0
TRX0002886,S08,20260107 12:10:57,P017,Fish Sauce,1,30.0
TRX0002887,S03,20260107 14:54:39,P007,Instant Coffee,1,10.0
TRX0002888,S03,20260107 08:46:47,P004,Drinking Water 1.5 Litre,3,45.0
TRX0002889,S09,20260107 10:13:17,P007,Instant Coffee,1,10.0
TRX0002890,S06,20260107 18:16:05,P003,Ice cream,3,45.0
TRX0002891,S02,20260107 20:11:12,P014,Loaf of Bread,1,35.0
TRX0002892,S02,20260107 12:36:36,P013,Candle,1,10.0
TRX0002893,S01,20260107 10:47:12,P020,Dishwashing Liquid,1,30.0
TRX0002894,S10,20260107 11:52:36,P005,Roll-on Deodorant,1,45.0
TRX0002895,S07,20260107 15:30:17,P003,Ice cream,3,45.0
TRX0002896,S10,20260107 09:46:31,P019,Cigarette Pack,1,120.0
TRX0002897,S08,20260107 19:44:20,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002898,S06,20260107 08:32:04,P014,Loaf of Bread,2,70.0
TRX0002899,S02,20260107 12:01:56,P003,Ice cream,3,45.0
TRX0002900,S01,20260107 17:22:59,P019,Cigarette Pack,1,120.0
TRX0002901,S07,20260107 10:42:02,P012,Mosquito Repellent,1,65.0
TRX0002902,S07,20260107 08:37:10,P002,Electrolyte Drink,1,25.0
TRX0002903,S09,20260107 13:26:43,P008,Instant Cup Nooddle,3,45.0
TRX0002904,S01,20260107 15:38:01,P019,Cigarette Pack,1,120.0
TRX0002905,S04,20260107 13:14:30,P001,Cola,5,100.0
TRX0002906,S01,20260107 20:43:16,P011,Potato Chips,3,90.0
TRX0002907,S09,20260107 15:07:22,P019,Cigarette Pack,1,120.0
TRX0002908,S09,20260107 20:44:58,P010,Folding Umbrella,1,100.0
TRX0002909,S03,20260107 18:17:21,P005,Roll-on Deodorant,1,45.0
TRX0002910,S07,20260107 18:59:59,P003,Ice cream,4,60.0
TRX0002911,S07,20260107 18:06:43,P001,Cola,6,120.0
TRX0002912,S03,20260107 16:15:05,P019,Cigarette Pack,1,120.0
TRX0002913,S02,20260107 13:36:37,P009,Cold Medicine,1,35.0
TRX0002914,S01,20260107 16:17:07,P003,Ice cream,2,30.0
TRX0002915,S02,20260107 11:32:29,P016,Toothpaste,1,55.0
TRX0002916,S04,20260107 19:52:22,P014,Loaf of Bread,2,70.0
TRX0002917,S02,20260107 16:13:29,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002918,S03,20260107 19:54:28,P020,Dishwashing Liquid,1,30.0
TRX0002919,S01,20260107 08:16:13,P011,Potato Chips,3,90.0
TRX0002920,S08,20260107 19:21:23,P004,Drinking Water 1.5 Litre,5,75.0
TRX0002921,S02,20260107 08:15:20,P019,Cigarette Pack,1,120.0
TRX0002922,S09,20260107 16:52:20,P014,Loaf of Bread,2,70.0
TRX0002923,S09,20260107 18:44:18,P011,Potato Chips,3,90.0
TRX0002924,S02,20260107 19:00:59,P016,Toothpaste,1,55.0
TRX0002925,S02,20260107 11:53:44,P015,Bar Soap,1,15.0
TRX0002926,S10,20260107 11:42:34,P002,Electrolyte Drink,1,25.0
TRX0002927,S01,20260107 19:25:37,P001,Cola,4,80.0
TRX0002928,S10,20260107 13:03:38,P004,Drinking Water 1.5 Litre,2,30.0
TRX0002929,S02,20260107 19:33:31,P003,Ice cream,2,30.0
TRX0002930,S09,20260107 20:54:33,P012,Mosquito Repellent,1,65.0
TRX0002931,S07,20260107 17:28:11,P001,Cola,5,100.0
TRX0002932,S01,20260107 15:04:15,P006,Beer can,3,165.0
TRX0002933,S07,20260107 20:12:56,P003,Ice cream,4,60.0
TRX0002934,S05,20260107 18:44:24,P014,Loaf of Bread,1,35.0
TRX0002935,S09,20260107 18:41:52,P019,Cigarette Pack,1,120.0
TRX0002936,S05,20260107 08:38:31,P006,Beer can,2,110.0
TRX0002937,S09,20260107 13:13:19,P016,Toothpaste,1,55.0
TRX0002938,S06,20260107 20:25:25,P015,Bar Soap,1,15.0
TRX0002939,S01,20260107 16:42:28,P019,Cigarette Pack,1,120.0
TRX0002940,S09,20260107 11:55:57,P016,Toothpaste,1,55.0
TRX0002941,S02,20260107 12:13:44,P005,Roll-on Deodorant,1,45.0
TRX0002942,S05,20260107 17:13:50,P003,Ice cream,2,30.0
TRX0002943,S05,20260107 20:20:19,P017,Fish Sauce,1,30.0
TRX0002944,S07,20260107 21:56:20,P006,Beer can,3,165.0
TRX0002945,S01,20260107 09:10:08,P008,Instant Cup Nooddle,4,60.0
TRX0002946,S07,20260107 16:47:29,P015,Bar Soap,1,15.0
TRX0002947,S06,20260107 18:32:38,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002948,S06,20260107 18:56:39,P003,Ice cream,3,45.0
TRX0002949,S03,20260107 12:54:38,P014,Loaf of Bread,2,70.0
TRX0002950,S06,20260107 11:12:09,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002951,S10,20260107 17:50:59,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002952,S04,20260107 21:10:24,P019,Cigarette Pack,1,120.0
TRX0002953,S10,20260107 17:37:14,P016,Toothpaste,1,55.0
TRX0002954,S06,20260107 16:15:38,P008,Instant Cup Nooddle,2,30.0
TRX0002955,S10,20260107 09:14:44,P001,Cola,5,100.0
TRX0002956,S09,20260107 08:14:22,P006,Beer can,3,165.0
TRX0002957,S06,20260107 15:08:31,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002958,S06,20260107 20:48:45,P019,Cigarette Pack,1,120.0
TRX0002959,S07,20260107 17:54:23,P008,Instant Cup Nooddle,3,45.0
TRX0002960,S06,20260107 17:41:52,P019,Cigarette Pack,1,120.0
TRX0002961,S02,20260107 16:08:56,P001,Cola,6,120.0
TRX0002962,S07,20260107 18:38:10,P003,Ice cream,3,45.0
TRX0002963,S02,20260107 17:01:16,P019,Cigarette Pack,1,120.0
TRX0002964,S07,20260107 20:53:17,P020,Dishwashing Liquid,1,30.0
TRX0002965,S03,20260107 14:39:47,P020,Dishwashing Liquid,1,30.0
TRX0002966,S09,20260107 16:17:20,P014,Loaf of Bread,2,70.0
TRX0002967,S07,20260107 14:22:24,P002,Electrolyte Drink,1,25.0
TRX0002968,S06,20260107 17:43:21,P016,Toothpaste,1,55.0
TRX0002969,S07,20260107 19:27:30,P016,Toothpaste,1,55.0
TRX0002970,S01,20260107 15:16:34,P007,Instant Coffee,2,20.0
TRX0002971,S09,20260107 14:43:23,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002972,S02,20260107 16:08:44,P009,Cold Medicine,1,35.0
TRX0002973,S08,20260107 20:19:12,P020,Dishwashing Liquid,1,30.0
TRX0002974,S04,20260107 13:11:49,P019,Cigarette Pack,1,120.0
TRX0002975,S07,20260107 14:23:01,P003,Ice cream,2,30.0
TRX0002976,S03,20260107 16:25:04,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002977,S08,20260107 15:33:16,P001,Cola,4,80.0
TRX0002978,S04,20260107 17:22:52,P010,Folding Umbrella,1,100.0
TRX0002979,S02,20260107 18:43:14,P001,Cola,7,140.0
TRX0002980,S02,20260107 16:18:50,P006,Beer can,3,165.0
TRX0002981,S02,20260107 21:37:51,P017,Fish Sauce,1,30.0
TRX0002982,S06,20260107 08:50:26,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002983,S10,20260107 11:48:43,P001,Cola,4,80.0
TRX0002984,S02,20260107 10:15:55,P001,Cola,4,80.0
TRX0002985,S01,20260107 21:40:47,P018,Jasmine Rice 1 Kg,1,40.0
TRX0002986,S08,20260107 08:04:04,P015,Bar Soap,1,15.0
TRX0002987,S09,20260107 18:04:31,P007,Instant Coffee,1,10.0
TRX0002988,S01,20260107 17:06:13,P012,Mosquito Repellent,1,65.0
TRX0002989,S10,20260107 08:14:29,P019,Cigarette Pack,1,120.0
TRX0002990,S06,20260107 10:55:37,P005,Roll-on Deodorant,1,45.0
TRX0002991,S06,20260107 21:32:39,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002992,S06,20260107 09:01:33,P012,Mosquito Repellent,1,65.0
TRX0002993,S03,20260107 11:37:51,P001,Cola,5,100.0
TRX0002994,S07,20260107 14:29:00,P011,Potato Chips,4,120.0
TRX0002995,S07,20260107 19:21:54,P006,Beer can,2,110.0
TRX0002996,S07,20260107 11:08:22,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002997,S06,20260107 08:56:30,P001,Cola,3,60.0
TRX0002998,S05,20260107 17:06:11,P004,Drinking Water 1.5 Litre,4,60.0
TRX0002999,S09,20260107 20:19:39,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003000,S06,20260107 11:16:51,P007,Instant Coffee,2,20.0
TRX0003001,S08,20260107 16:45:51,P012,Mosquito Repellent,1,65.0
TRX0003002,S07,20260107 08:19:40,P015,Bar Soap,1,15.0
TRX0003003,S01,20260107 19:56:18,P008,Instant Cup Nooddle,4,60.0
TRX0003004,S07,20260107 14:53:51,P012,Mosquito Repellent,1,65.0
TRX0003005,S04,20260107 10:30:19,P020,Dishwashing Liquid,1,30.0
TRX0003006,S05,20260107 19:13:55,P001,Cola,6,120.0
TRX0003007,S04,20260107 08:17:15,P003,Ice cream,4,60.0
TRX0003008,S04,20260107 20:27:37,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003009,S02,20260107 18:54:20,P001,Cola,7,140.0
TRX0003010,S02,20260107 11:09:30,P009,Cold Medicine,1,35.0
TRX0003011,S07,20260107 09:26:51,P015,Bar Soap,1,15.0
TRX0003012,S03,20260107 10:15:59,P003,Ice cream,2,30.0
TRX0003013,S10,20260107 12:01:00,P004,Drinking Water 1.5 Litre,5,75.0
TRX0003014,S07,20260107 08:33:37,P012,Mosquito Repellent,1,65.0
TRX0003015,S05,20260107 18:33:04,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003016,S07,20260107 14:12:23,P011,Potato Chips,3,90.0
TRX0003017,S05,20260107 17:23:39,P001,Cola,5,100.0
TRX0003018,S01,20260107 18:00:25,P019,Cigarette Pack,1,120.0
TRX0003019,S07,20260107 19:49:07,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003020,S01,20260107 09:47:51,P017,Fish Sauce,1,30.0
TRX0003021,S09,20260107 14:11:29,P003,Ice cream,3,45.0
TRX0003022,S08,20260107 09:08:27,P015,Bar Soap,1,15.0
TRX0003023,S09,20260107 10:56:15,P019,Cigarette Pack,1,120.0
TRX0003024,S05,20260107 13:02:49,P004,Drinking Water 1.5 Litre,6,90.0
TRX0003025,S01,20260107 14:05:22,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003026,S04,20260107 17:24:39,P015,Bar Soap,1,15.0
TRX0003027,S06,20260107 15:33:39,P003,Ice cream,2,30.0
TRX0003028,S09,20260107 19:24:23,P006,Beer can,2,110.0
TRX0003029,S07,20260107 21:50:56,P003,Ice cream,4,60.0
TRX0003030,S01,20260107 09:03:15,P020,Dishwashing Liquid,1,30.0
TRX0003031,S04,20260107 14:45:18,P003,Ice cream,3,45.0
TRX0003032,S07,20260107 14:51:36,P007,Instant Coffee,1,10.0
TRX0003033,S08,20260107 13:02:13,P015,Bar Soap,1,15.0
TRX0003034,S10,20260107 11:30:11,P001,Cola,5,100.0
TRX0003035,S10,20260107 13:40:42,P006,Beer can,3,165.0
TRX0003036,S05,20260107 18:10:46,P002,Electrolyte Drink,1,25.0
TRX0003037,S05,20260107 13:09:02,P009,Cold Medicine,1,35.0
TRX0003038,S02,20260107 14:34:23,P009,Cold Medicine,1,35.0
TRX0003039,S07,20260107 13:37:45,P011,Potato Chips,3,90.0
TRX0003040,S05,20260107 19:25:06,P003,Ice cream,2,30.0
TRX0003041,S02,20260107 10:21:29,P008,Instant Cup Nooddle,4,60.0
TRX0003042,S03,20260107 08:37:47,P007,Instant Coffee,2,20.0
TRX0003043,S05,20260107 09:15:50,P003,Ice cream,3,45.0
TRX0003044,S01,20260107 08:45:05,P008,Instant Cup Nooddle,3,45.0
TRX0003045,S06,20260107 12:54:29,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003046,S04,20260107 18:34:46,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003047,S08,20260107 21:12:14,P009,Cold Medicine,1,35.0
TRX0003048,S01,20260107 10:27:35,P008,Instant Cup Nooddle,3,45.0
TRX0003049,S02,20260107 08:37:26,P004,Drinking Water 1.5 Litre,5,75.0
TRX0003050,S01,20260107 10:30:43,P001,Cola,7,140.0
TRX0003051,S04,20260107 09:05:55,P015,Bar Soap,1,15.0
TRX0003052,S07,20260107 13:42:50,P006,Beer can,3,165.0
TRX0003053,S09,20260107 14:44:48,P016,Toothpaste,1,55.0
TRX0003054,S02,20260107 13:42:06,P019,Cigarette Pack,1,120.0
TRX0003055,S06,20260107 16:08:03,P015,Bar Soap,1,15.0
TRX0003056,S09,20260107 09:05:30,P001,Cola,4,80.0
TRX0003057,S06,20260107 15:36:53,P001,Cola,6,120.0
TRX0003058,S01,20260107 16:57:05,P005,Roll-on Deodorant,1,45.0
TRX0003059,S06,20260107 14:03:16,P015,Bar Soap,1,15.0
TRX0003060,S09,20260107 17:43:09,P014,Loaf of Bread,2,70.0
TRX0003061,S06,20260107 21:34:41,P002,Electrolyte Drink,1,25.0
TRX0003062,S07,20260107 14:39:14,P019,Cigarette Pack,1,120.0
TRX0003063,S04,20260107 15:23:26,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003064,S02,20260107 15:46:02,P020,Dishwashing Liquid,1,30.0
TRX0003065,S09,20260107 11:58:36,P007,Instant Coffee,2,20.0
TRX0003066,S09,20260107 20:15:00,P002,Electrolyte Drink,1,25.0
TRX0003067,S07,20260107 19:16:30,P004,Drinking Water 1.5 Litre,3,45.0
TRX0003068,S09,20260107 21:41:03,P011,Potato Chips,3,90.0
TRX0003069,S09,20260107 10:54:58,P019,Cigarette Pack,1,120.0
TRX0003070,S08,20260107 15:19:35,P007,Instant Coffee,2,20.0
TRX0003071,S05,20260107 15:01:38,P005,Roll-on Deodorant,1,45.0
TRX0003072,S07,20260107 18:00:43,P004,Drinking Water 1.5 Litre,5,75.0
TRX0003073,S01,20260107 15:09:08,P014,Loaf of Bread,2,70.0
TRX0003074,S06,20260107 18:01:29,P015,Bar Soap,1,15.0
TRX0003075,S08,20260107 14:19:51,P001,Cola,7,140.0
TRX0003076,S02,20260107 09:07:18,P003,Ice cream,4,60.0
TRX0003077,S04,20260107 11:11:00,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003078,S07,20260107 21:43:05,P001,Cola,5,100.0
TRX0003079,S09,20260107 19:43:34,P003,Ice cream,4,60.0
TRX0003080,S02,20260107 20:36:27,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003081,S05,20260107 11:55:18,P015,Bar Soap,1,15.0
TRX0003082,S03,20260107 17:32:44,P002,Electrolyte Drink,1,25.0
TRX0003083,S10,20260107 21:46:47,P015,Bar Soap,1,15.0
TRX0003084,S09,20260107 14:20:25,P001,Cola,5,100.0
TRX0003085,S09,20260107 13:46:18,P003,Ice cream,3,45.0
TRX0003086,S02,20260107 16:39:53,P019,Cigarette Pack,1,120.0
TRX0003087,S02,20260107 11:24:31,P014,Loaf of Bread,2,70.0
TRX0003088,S03,20260107 21:54:33,P006,Beer can,2,110.0
TRX0003089,S05,20260107 21:56:26,P009,Cold Medicine,1,35.0
TRX0003090,S07,20260107 09:51:26,P006,Beer can,3,165.0
TRX0003091,S05,20260107 20:35:34,P008,Instant Cup Nooddle,3,45.0
TRX0003092,S03,20260107 17:44:07,P017,Fish Sauce,1,30.0
TRX0003093,S09,20260107 10:22:22,P016,Toothpaste,1,55.0
TRX0003094,S10,20260107 12:28:23,P004,Drinking Water 1.5 Litre,3,45.0
TRX0003095,S09,20260107 09:49:02,P001,Cola,6,120.0
TRX0003096,S08,20260107 21:28:45,P003,Ice cream,4,60.0
TRX0003097,S07,20260107 14:00:40,P002,Electrolyte Drink,1,25.0
TRX0003098,S08,20260107 14:01:13,P019,Cigarette Pack,1,120.0
TRX0003099,S09,20260107 21:14:46,P008,Instant Cup Nooddle,5,75.0
TRX0003100,S03,20260107 15:50:04,P016,Toothpaste,1,55.0
TRX0003101,S09,20260107 09:58:27,P007,Instant Coffee,2,20.0
TRX0003102,S03,20260107 17:18:33,P008,Instant Cup Nooddle,3,45.0
TRX0003103,S10,20260107 12:59:50,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003104,S02,20260107 10:17:44,P016,Toothpaste,1,55.0
TRX0003105,S09,20260107 22:01:24,P008,Instant Cup Nooddle,4,60.0
TRX0003106,S02,20260107 09:01:07,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003107,S01,20260107 18:59:08,P010,Folding Umbrella,1,100.0
TRX0003108,S06,20260107 10:42:43,P001,Cola,7,140.0
TRX0003109,S08,20260107 19:13:47,P008,Instant Cup Nooddle,4,60.0
TRX0003110,S08,20260107 17:51:15,P014,Loaf of Bread,2,70.0
TRX0003111,S09,20260107 14:36:37,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003112,S02,20260107 21:03:36,P013,Candle,1,10.0
TRX0003113,S07,20260107 15:14:32,P006,Beer can,2,110.0
TRX0003114,S02,20260107 08:45:59,P017,Fish Sauce,1,30.0
TRX0003115,S07,20260107 12:11:26,P001,Cola,6,120.0
TRX0003116,S01,20260107 16:20:37,P020,Dishwashing Liquid,1,30.0
TRX0003117,S07,20260107 13:07:56,P001,Cola,5,100.0
TRX0003118,S05,20260107 13:15:31,P019,Cigarette Pack,1,120.0
TRX0003119,S08,20260107 22:01:24,P019,Cigarette Pack,1,120.0
TRX0003120,S10,20260107 10:55:04,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003121,S09,20260107 21:18:48,P003,Ice cream,3,45.0
TRX0003122,S08,20260107 11:58:56,P008,Instant Cup Nooddle,4,60.0
TRX0003123,S08,20260107 13:46:44,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003124,S09,20260107 16:26:55,P002,Electrolyte Drink,1,25.0
TRX0003125,S09,20260107 16:15:26,P013,Candle,1,10.0
TRX0003126,S02,20260107 20:05:19,P011,Potato Chips,3,90.0
TRX0003127,S02,20260107 08:32:20,P001,Cola,6,120.0
TRX0003128,S07,20260107 10:59:53,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003129,S01,20260107 20:49:57,P008,Instant Cup Nooddle,3,45.0
TRX0003130,S01,20260107 17:45:48,P015,Bar Soap,1,15.0
TRX0003131,S08,20260107 20:50:10,P019,Cigarette Pack,1,120.0
TRX0003132,S06,20260107 13:51:50,P015,Bar Soap,1,15.0
TRX0003133,S02,20260107 15:29:41,P004,Drinking Water 1.5 Litre,5,75.0
TRX0003134,S06,20260107 16:42:53,P015,Bar Soap,1,15.0
TRX0003135,S02,20260107 08:28:21,P002,Electrolyte Drink,1,25.0
TRX0003136,S04,20260107 16:19:13,P011,Potato Chips,3,90.0
TRX0003137,S09,20260107 19:07:56,P008,Instant Cup Nooddle,3,45.0
TRX0003138,S01,20260107 17:59:50,P015,Bar Soap,1,15.0
TRX0003139,S04,20260107 12:07:40,P013,Candle,1,10.0
TRX0003140,S09,20260107 17:14:30,P019,Cigarette Pack,1,120.0
TRX0003141,S03,20260107 13:42:51,P006,Beer can,3,165.0
TRX0003142,S07,20260107 21:55:36,P002,Electrolyte Drink,1,25.0
TRX0003143,S09,20260107 19:05:23,P006,Beer can,3,165.0
TRX0003144,S03,20260107 20:00:24,P016,Toothpaste,1,55.0
TRX0003145,S07,20260107 15:48:50,P005,Roll-on Deodorant,1,45.0
TRX0003146,S02,20260107 08:30:37,P011,Potato Chips,3,90.0
TRX0003147,S01,20260107 08:15:29,P009,Cold Medicine,1,35.0
TRX0003148,S07,20260107 21:23:36,P008,Instant Cup Nooddle,3,45.0
TRX0003149,S10,20260107 09:51:05,P012,Mosquito Repellent,1,65.0
TRX0003150,S09,20260107 08:56:25,P012,Mosquito Repellent,1,65.0
TRX0003151,S03,20260107 21:39:49,P006,Beer can,2,110.0
TRX0003152,S04,20260107 11:33:08,P011,Potato Chips,3,90.0
TRX0003153,S04,20260107 13:47:03,P008,Instant Cup Nooddle,4,60.0
TRX0003154,S09,20260107 15:19:09,P009,Cold Medicine,1,35.0
TRX0003155,S04,20260107 17:48:14,P019,Cigarette Pack,1,120.0
TRX0003156,S09,20260107 13:46:23,P001,Cola,5,100.0
TRX0003157,S08,20260107 20:49:59,P003,Ice cream,4,60.0
TRX0003158,S04,20260107 21:06:20,P019,Cigarette Pack,1,120.0
TRX0003159,S01,20260107 17:14:34,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003160,S07,20260107 12:46:39,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003161,S07,20260107 13:37:18,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003162,S10,20260107 18:10:49,P015,Bar Soap,1,15.0
TRX0003163,S06,20260107 21:32:50,P011,Potato Chips,2,60.0
TRX0003164,S09,20260107 11:11:57,P001,Cola,7,140.0
TRX0003165,S02,20260107 22:00:36,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003166,S05,20260107 09:18:51,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003167,S08,20260107 13:57:19,P011,Potato Chips,3,90.0
TRX0003168,S05,20260107 08:03:48,P015,Bar Soap,1,15.0
TRX0003169,S03,20260107 19:29:47,P012,Mosquito Repellent,1,65.0
TRX0003170,S02,20260107 11:22:21,P001,Cola,7,140.0
TRX0003171,S01,20260107 15:56:24,P019,Cigarette Pack,1,120.0
TRX0003172,S02,20260107 11:20:27,P006,Beer can,2,110.0
TRX0003173,S10,20260107 08:55:47,P019,Cigarette Pack,1,120.0
TRX0003174,S05,20260107 13:58:05,P011,Potato Chips,3,90.0
TRX0003175,S07,20260107 13:29:00,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003176,S10,20260107 08:16:05,P004,Drinking Water 1.5 Litre,4,60.0
TRX0003177,S07,20260107 14:37:53,P006,Beer can,3,165.0
TRX0003178,S04,20260107 11:48:10,P001,Cola,7,140.0
TRX0003179,S03,20260107 17:43:35,P015,Bar Soap,1,15.0
TRX0003180,S05,20260107 15:09:45,P018,Jasmine Rice 1 Kg,1,40.0
TRX0003181,S02,20260107 15:45:36,P007,Instant Coffee,2,20.0
TRX0003182,S08,20260107 09:11:46,P005,Roll-on Deodorant,1,45.0
TRX0003183,S05,20260107 12:36:37,P019,Cigarette Pack,1,120.0
