transaction_id,store_id,sale_date,product_id,product_name,units_sold,sales_amount
TRX0014242,S03,20260110 21:53:18,P014,Loaf of Bread,1,35.0
TRX0014243,S01,20260110 15:24:21,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014244,S07,20260110 20:54:27,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014245,S05,20260110 15:32:15,P014,Loaf of Bread,1,35.0
TRX0014246,S05,20260110 12:07:20,P006,Beer can,3,165.0
TRX0014247,S06,20260110 14:43:02,P014,Loaf of Bread,1,35.0
TRX0014248,S01,20260110 18:39:35,P015,Bar Soap,1,15.0
TRX0014249,S09,20260110 13:40:36,P008,Instant Cup Nooddle,4,60.0
TRX0014250,S05,20260110 19:28:24,P014,Loaf of Bread,1,35.0
TRX0014251,S06,20260110 10:08:47,P011,Potato Chips,3,90.0
TRX0014252,S07,20260110 11:13:09,P005,Roll-on Deodorant,1,45.0
TRX0014253,S01,20260110 21:23:25,P019,Cigarette Pack,1,120.0
TRX0014254,S07,20260110 17:18:35,P011,Potato Chips,3,90.0
TRX0014255,S02,20260110 08:00:37,P007,Instant Coffee,2,20.0
TRX0014256,S09,20260110 09:14:32,P011,Potato Chips,2,60.0
TRX0014257,S04,20260110 12:13:43,P019,Cigarette Pack,1,120.0
TRX0014258,S10,20260110 20:06:41,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014259,S01,20260110 08:07:13,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014260,S01,20260110 10:57:12,P019,Cigarette Pack,1,120.0
TRX0014261,S01,20260110 18:22:31,P003,Ice cream,3,45.0
TRX0014262,S09,20260110 12:01:36,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014263,S09,20260110 10:39:23,P007,Instant Coffee,2,20.0
TRX0014264,S08,20260110 12:19:05,P019,Cigarette Pack,1,120.0
TRX0014265,S02,20260110 10:34:41,P007,Instant Coffee,2,20.0
TRX0014266,S03,20260110 15:21:01,P007,Instant Coffee,1,10.0
TRX0014267,S10,20260110 11:34:15,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014268,S09,20260110 09:56:21,P005,Roll-on Deodorant,1,45.0
TRX0014269,S07,20260110 08:07:15,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014270,S10,20260110 08:29:32,P007,Instant Coffee,1,10.0
TRX0014271,S01,20260110 13:35:30,P006,Beer can,3,165.0
TRX0014272,S09,20260110 13:52:38,P006,Beer can,2,110.0
TRX0014273,S01,20260110 21:19:29,P016,Toothpaste,1,55.0
TRX0014274,S02,20260110 18:02:10,P015,Bar Soap,1,15.0
TRX0014275,S04,20260110 11:07:18,P006,Beer can,2,110.0
TRX0014276,S01,20260110 10:11:59,P019,Cigarette Pack,1,120.0
TRX0014277,S06,20260110 16:09:53,P017,Fish Sauce,1,30.0
TRX0014278,S04,20260110 12:44:07,P001,Cola,6,120.0
TRX0014279,S10,20260110 18:10:05,P001,Cola,6,120.0
TRX0014280,S01,20260110 12:50:13,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014281,S02,20260110 17:43:30,P011,Potato Chips,3,90.0
TRX0014282,S02,20260110 11:46:19,P020,Dishwashing Liquid,1,30.0
TRX0014283,S07,20260110 10:11:31,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014284,S02,20260110 10:32:28,P011,Potato Chips,3,90.0
TRX0014285,S03,20260110 12:19:44,P019,Cigarette Pack,1,120.0
TRX0014286,S03,20260110 18:31:27,P002,Electrolyte Drink,1,25.0
TRX0014287,S04,20260110 18:27:56,P015,Bar Soap,1,15.0
TRX0014288,S04,20260110 18:24:24,P006,Beer can,3,165.0
TRX0014289,S07,20260110 09:40:17,P015,Bar Soap,1,15.0
TRX0014290,S02,20260110 17:38:38,P007,Instant Coffee,1,10.0
TRX0014291,S02,20260110 16:56:23,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014292,S04,20260110 08:16:17,P020,Dishwashing Liquid,1,30.0
TRX0014293,S01,20260110 14:53:06,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014294,S06,20260110 13:40:23,P003,Ice cream,3,45.0
TRX0014295,S06,20260110 08:01:05,P003,Ice cream,3,45.0
TRX0014296,S08,20260110 16:53:22,P002,Electrolyte Drink,1,25.0
TRX0014297,S01,20260110 18:50:36,P009,Cold Medicine,1,35.0
TRX0014298,S07,20260110 13:39:18,P003,Ice cream,2,30.0
TRX0014299,S05,20260110 14:24:35,P011,Potato Chips,3,90.0
TRX0014300,S04,20260110 20:18:09,P002,Electrolyte Drink,1,25.0
TRX0014301,S04,20260110 15:20:11,P014,Loaf of Bread,2,70.0
TRX0014302,S01,20260110 15:40:20,P002,Electrolyte Drink,1,25.0
TRX0014303,S04,20260110 09:27:06,P015,Bar Soap,1,15.0
TRX0014304,S10,20260110 17:04:57,P011,Potato Chips,2,60.0
TRX0014305,S09,20260110 10:50:23,P017,Fish Sauce,1,30.0
TRX0014306,S08,20260110 20:43:16,P019,Cigarette Pack,1,120.0
TRX0014307,S07,20260110 12:43:45,P016,Toothpaste,2,110.0
TRX0014308,S02,20260110 20:26:52,P017,Fish Sauce,1,30.0
TRX0014309,S02,20260110 12:10:57,P017,Fish Sauce,1,30.0
TRX0014310,S01,20260110 15:21:14,P006,Beer can,2,110.0
TRX0014311,S03,20260110 17:25:32,P001,Cola,7,140.0
TRX0014312,S04,20260110 19:24:19,P007,Instant Coffee,2,20.0
TRX0014313,S07,20260110 17:19:50,P005,Roll-on Deodorant,2,90.0
TRX0014314,S04,20260110 08:25:04,P016,Toothpaste,1,55.0
TRX0014315,S09,20260110 11:22:34,P020,Dishwashing Liquid,1,30.0
TRX0014316,S07,20260110 15:49:45,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014317,S05,20260110 16:33:46,P001,Cola,5,100.0
TRX0014318,S05,20260110 18:53:25,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014319,S06,20260110 16:13:49,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014320,S08,20260110 08:27:10,P017,Fish Sauce,1,30.0
TRX0014321,S09,20260110 10:56:55,P001,Cola,6,120.0
TRX0014322,S02,20260110 20:47:52,P006,Beer can,2,110.0
TRX0014323,S04,20260110 10:57:16,P001,Cola,7,140.0
TRX0014324,S03,20260110 14:32:13,P011,Potato Chips,3,90.0
TRX0014325,S08,20260110 15:15:38,P016,Toothpaste,1,55.0
TRX0014326,S04,20260110 20:07:18,P002,Electrolyte Drink,1,25.0
TRX0014327,S02,20260110 08:47:32,P007,Instant Coffee,1,10.0
TRX0014328,S01,20260110 09:37:01,P008,Instant Cup Nooddle,4,60.0
TRX0014329,S01,20260110 09:42:35,P013,Candle,1,10.0
TRX0014330,S10,20260110 14:43:06,P003,Ice cream,2,30.0
TRX0014331,S08,20260110 08:07:25,P003,Ice cream,3,45.0
TRX0014332,S01,20260110 15:03:56,P001,Cola,7,140.0
TRX0014333,S07,20260110 16:07:25,P016,Toothpaste,1,55.0
TRX0014334,S06,20260110 09:33:50,P004,Drinking Water 1.5 Litre,6,90.0
TRX0014335,S08,20260110 17:14:17,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014336,S01,20260110 16:15:32,P008,Instant Cup Nooddle,5,75.0
TRX0014337,S02,20260110 12:29:40,P019,Cigarette Pack,1,120.0
TRX0014338,S01,20260110 08:21:54,P011,Potato Chips,2,60.0
TRX0014339,S06,20260110 21:07:36,P016,Toothpaste,1,55.0
TRX0014340,S08,20260110 08:52:03,P004,Drinking Water 1.5 Litre,6,90.0
TRX0014341,S02,20260110 17:20:05,P004,Drinking Water 1.5 Litre,6,90.0
TRX0014342,S08,20260110 11:44:10,P003,Ice cream,3,45.0
TRX0014343,S04,20260110 11:16:56,P012,Mosquito Repellent,1,65.0
TRX0014344,S09,20260110 11:53:48,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014345,S07,20260110 09:20:47,P017,Fish Sauce,1,30.0
TRX0014346,S04,20260110 20:40:19,P016,Toothpaste,1,55.0
TRX0014347,S07,20260110 18:16:55,P001,Cola,5,100.0
TRX0014348,S09,20260110 19:56:09,P013,Candle,1,10.0
TRX0014349,S06,20260110 10:07:27,P011,Potato Chips,2,60.0
TRX0014350,S06,20260110 21:24:19,P011,Potato Chips,3,90.0
TRX0014351,S01,20260110 21:09:00,P019,Cigarette Pack,1,120.0
TRX0014352,S07,20260110 11:35:57,P014,Loaf of Bread,2,70.0
TRX0014353,S01,20260110 20:50:27,P009,Cold Medicine,1,35.0
TRX0014354,S02,20260110 18:40:24,P015,Bar Soap,1,15.0
TRX0014355,S07,20260110 17:15:50,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014356,S02,20260110 21:40:41,P003,Ice cream,3,45.0
TRX0014357,S04,20260110 09:44:23,P009,Cold Medicine,1,35.0
TRX0014358,S01,20260110 19:07:26,P006,Beer can,2,110.0
TRX0014359,S07,20260110 08:56:55,P017,Fish Sauce,1,30.0
TRX0014360,S05,20260110 20:34:16,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014361,S01,20260110 17:36:13,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014362,S01,20260110 10:21:49,P009,Cold Medicine,1,35.0
TRX0014363,S09,20260110 14:19:12,P017,Fish Sauce,1,30.0
TRX0014364,S08,20260110 13:23:59,P001,Cola,6,120.0
TRX0014365,S01,20260110 21:10:37,P014,Loaf of Bread,1,35.0
TRX0014366,S01,20260110 08:23:14,P006,Beer can,3,165.0
TRX0014367,S04,20260110 14:16:03,P019,Cigarette Pack,1,120.0
TRX0014368,S01,20260110 14:49:58,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014369,S04,20260110 16:04:33,P001,Cola,6,120.0
TRX0014370,S06,20260110 08:02:54,P008,Instant Cup Nooddle,2,30.0
TRX0014371,S07,20260110 19:30:57,P015,Bar Soap,1,15.0
TRX0014372,S07,20260110 11:30:56,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014373,S09,20260110 11:12:51,P002,Electrolyte Drink,1,25.0
TRX0014374,S10,20260110 17:30:14,P019,Cigarette Pack,1,120.0
TRX0014375,S02,20260110 17:29:57,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014376,S06,20260110 17:38:28,P006,Beer can,2,110.0
TRX0014377,S06,20260110 17:58:17,P019,Cigarette Pack,1,120.0
TRX0014378,S09,20260110 19:22:00,P001,Cola,3,60.0
TRX0014379,S06,20260110 11:18:25,P006,Beer can,2,110.0
TRX0014380,S09,20260110 17:50:49,P015,Bar Soap,1,15.0
TRX0014381,S03,20260110 14:21:32,P016,Toothpaste,1,55.0
TRX0014382,S02,20260110 17:10:06,P019,Cigarette Pack,1,120.0
TRX0014383,S03,20260110 09:11:31,P019,Cigarette Pack,1,120.0
TRX0014384,S04,20260110 14:05:13,P008,Instant Cup Nooddle,4,60.0
TRX0014385,S02,20260110 19:24:43,P001,Cola,6,120.0
TRX0014386,S03,20260110 10:47:02,P019,Cigarette Pack,1,120.0
TRX0014387,S04,20260110 20:50:54,P019,Cigarette Pack,1,120.0
TRX0014388,S06,20260110 08:17:20,P011,Potato Chips,3,90.0
TRX0014389,S05,20260110 09:08:35,P008,Instant Cup Nooddle,3,45.0
TRX0014390,S05,20260110 12:00:41,P005,Roll-on Deodorant,1,45.0
TRX0014391,S02,20260110 16:17:04,P020,Dishwashing Liquid,1,30.0
TRX0014392,S01,20260110 14:01:21,P019,Cigarette Pack,1,120.0
TRX0014393,S05,20260110 13:37:56,P005,Roll-on Deodorant,1,45.0
TRX0014394,S08,20260110 19:08:47,P011,Potato Chips,3,90.0
TRX0014395,S05,20260110 19:16:56,P017,Fish Sauce,1,30.0
TRX0014396,S01,20260110 14:53:40,P002,Electrolyte Drink,1,25.0
TRX0014397,S10,20260110 16:36:57,P016,Toothpaste,1,55.0
TRX0014398,S01,20260110 12:59:45,P011,Potato Chips,3,90.0
TRX0014399,S01,20260110 15:55:14,P006,Beer can,3,165.0
TRX0014400,S06,20260110 21:49:44,P014,Loaf of Bread,1,35.0
TRX0014401,S02,20260110 17:00:40,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014402,S05,20260110 14:17:49,P008,Instant Cup Nooddle,3,45.0
TRX0014403,S09,20260110 17:44:41,P015,Bar Soap,1,15.0
TRX0014404,S04,20260110 12:32:35,P012,Mosquito Repellent,1,65.0
TRX0014405,S04,20260110 10:34:19,P003,Ice cream,3,45.0
TRX0014406,S06,20260110 21:47:06,P019,Cigarette Pack,1,120.0
TRX0014407,S02,20260110 14:15:40,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014408,S06,20260110 15:42:56,P015,Bar Soap,1,15.0
TRX0014409,S08,20260110 15:27:54,P008,Instant Cup Nooddle,4,60.0
TRX0014410,S06,20260110 13:52:41,P011,Potato Chips,2,60.0
TRX0014411,S01,20260110 13:07:47,P005,Roll-on Deodorant,1,45.0
TRX0014412,S09,20260110 12:24:06,P019,Cigarette Pack,1,120.0
TRX0014413,S06,20260110 08:12:18,P016,Toothpaste,1,55.0
TRX0014414,S04,20260110 14:30:44,P001,Cola,7,140.0
TRX0014415,S09,20260110 16:19:41,P009,Cold Medicine,1,35.0
TRX0014416,S09,20260110 09:27:08,P019,Cigarette Pack,1,120.0
TRX0014417,S04,20260110 09:52:21,P016,Toothpaste,1,55.0
TRX0014418,S06,20260110 15:32:38,P015,Bar Soap,1,15.0
TRX0014419,S07,20260110 17:49:56,P016,Toothpaste,1,55.0
TRX0014420,S07,20260110 15:58:47,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014421,S07,20260110 09:42:35,P001,Cola,5,100.0
TRX0014422,S01,20260110 18:14:20,P006,Beer can,3,165.0
TRX0014423,S05,20260110 10:46:25,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014424,S09,20260110 19:26:23,P007,Instant Coffee,1,10.0
TRX0014425,S01,20260110 14:38:37,P001,Cola,6,120.0
TRX0014426,S08,20260110 19:54:41,P008,Instant Cup Nooddle,3,45.0
TRX0014427,S07,20260110 09:17:04,P009,Cold Medicine,1,35.0
TRX0014428,S08,20260110 11:17:29,P012,Mosquito Repellent,1,65.0
TRX0014429,S10,20260110 20:52:03,P006,Beer can,3,165.0
TRX0014430,S08,20260110 16:35:56,P015,Bar Soap,1,15.0
TRX0014431,S07,20260110 19:34:31,P002,Electrolyte Drink,1,25.0
TRX0014432,S01,20260110 21:22:52,P019,Cigarette Pack,1,120.0
TRX0014433,S05,20260110 13:46:03,P003,Ice cream,2,30.0
TRX0014434,S03,20260110 08:55:36,P010,Folding Umbrella,1,100.0
TRX0014435,S05,20260110 17:18:45,P015,Bar Soap,1,15.0
TRX0014436,S05,20260110 21:46:11,P019,Cigarette Pack,1,120.0
TRX0014437,S02,20260110 19:57:36,P006,Beer can,2,110.0
TRX0014438,S07,20260110 09:12:36,P011,Potato Chips,3,90.0
TRX0014439,S01,20260110 16:19:39,P014,Loaf of Bread,1,35.0
TRX0014440,S06,20260110 12:15:48,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014441,S04,20260110 08:59:29,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014442,S10,20260110 11:16:20,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014443,S07,20260110 19:01:04,P001,Cola,5,100.0
TRX0014444,S07,20260110 19:58:58,P003,Ice cream,2,30.0
TRX0014445,S02,20260110 09:55:25,P009,Cold Medicine,1,35.0
TRX0014446,S02,20260110 15:51:41,P007,Instant Coffee,2,20.0
TRX0014447,S01,20260110 12:22:41,P019,Cigarette Pack,1,120.0
TRX0014448,S01,20260110 20:57:55,P014,Loaf of Bread,1,35.0
TRX0014449,S10,20260110 11:01:09,P003,Ice cream,2,30.0
TRX0014450,S02,20260110 12:20:57,P005,Roll-on Deodorant,1,45.0
TRX0014451,S07,20260110 21:56:10,P008,Instant Cup Nooddle,3,45.0
TRX0014452,S03,20260110 18:38:13,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014453,S07,20260110 13:01:49,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014454,S05,20260110 16:11:03,P008,Instant Cup Nooddle,4,60.0
TRX0014455,S05,20260110 18:55:24,P009,Cold Medicine,1,35.0
TRX0014456,S05,20260110 11:42:34,P006,Beer can,2,110.0
TRX0014457,S09,20260110 08:40:18,P006,Beer can,2,110.0
TRX0014458,S01,20260110 10:52:27,P009,Cold Medicine,1,35.0
TRX0014459,S03,20260110 09:19:18,P015,Bar Soap,1,15.0
TRX0014460,S04,20260110 08:48:54,P001,Cola,4,80.0
TRX0014461,S02,20260110 13:14:52,P001,Cola,6,120.0
TRX0014462,S01,20260110 19:05:28,P014,Loaf of Bread,1,35.0
TRX0014463,S09,20260110 15:54:06,P006,Beer can,2,110.0
TRX0014464,S05,20260110 15:20:28,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014465,S07,20260110 21:59:38,P016,Toothpaste,1,55.0
TRX0014466,S09,20260110 16:44:17,P001,Cola,6,120.0
TRX0014467,S03,20260110 10:25:30,P019,Cigarette Pack,1,120.0
TRX0014468,S10,20260110 11:45:18,P019,Cigarette Pack,1,120.0
TRX0014469,S07,20260110 09:22:35,P019,Cigarette Pack,1,120.0
TRX0014470,S08,20260110 18:15:13,P016,Toothpaste,1,55.0
TRX0014471,S02,20260110 12:51:38,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014472,S03,20260110 19:48:26,P020,Dishwashing Liquid,1,30.0
TRX0014473,S02,20260110 10:53:09,P008,Instant Cup Nooddle,4,60.0
TRX0014474,S07,20260110 15:07:59,P019,Cigarette Pack,1,120.0
TRX0014475,S10,20260110 18:28:45,P003,Ice cream,3,45.0
TRX0014476,S03,20260110 09:16:02,P015,Bar Soap,1,15.0
TRX0014477,S09,20260110 11:46:01,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014478,S08,20260110 14:56:18,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014479,S01,20260110 11:37:14,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014480,S03,20260110 21:36:07,P001,Cola,4,80.0
TRX0014481,S05,20260110 10:04:31,P019,Cigarette Pack,1,120.0
TRX0014482,S09,20260110 17:47:12,P005,Roll-on Deodorant,1,45.0
TRX0014483,S08,20260110 09:51:25,P020,Dishwashing Liquid,1,30.0
TRX0014484,S05,20260110 17:30:15,P015,Bar Soap,1,15.0
TRX0014485,S10,20260110 16:07:58,P016,Toothpaste,1,55.0
TRX0014486,S07,20260110 12:16:31,P016,Toothpaste,1,55.0
TRX0014487,S01,20260110 14:51:36,P015,Bar Soap,1,15.0
TRX0014488,S02,20260110 18:35:02,P015,Bar Soap,1,15.0
TRX0014489,S09,20260110 20:12:42,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014490,S05,20260110 21:39:32,P010,Folding Umbrella,1,100.0
TRX0014491,S07,20260110 21:27:43,P019,Cigarette Pack,1,120.0
TRX0014492,S09,20260110 17:19:11,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014493,S01,20260110 10:04:24,P019,Cigarette Pack,1,120.0
TRX0014494,S04,20260110 11:27:40,P002,Electrolyte Drink,1,25.0
TRX0014495,S01,20260110 16:50:43,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014496,S06,20260110 18:23:41,P006,Beer can,2,110.0
TRX0014497,S01,20260110 11:19:43,P016,Toothpaste,1,55.0
TRX0014498,S04,20260110 10:51:03,P004,Drinking Water 1.5 Litre,3,45.0
TRX0014499,S10,20260110 11:28:19,P014,Loaf of Bread,2,70.0
TRX0014500,S06,20260110 17:02:17,P011,Potato Chips,2,60.0
TRX0014501,S10,20260110 13:08:47,P003,Ice cream,3,45.0
TRX0014502,S02,20260110 17:23:16,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014503,S07,20260110 11:17:03,P017,Fish Sauce,1,30.0
TRX0014504,S09,20260110 13:27:25,P008,Instant Cup Nooddle,4,60.0
TRX0014505,S06,20260110 21:47:35,P016,Toothpaste,1,55.0
TRX0014506,S01,20260110 16:43:34,P014,Loaf of Bread,2,70.0
TRX0014507,S07,20260110 17:26:35,P001,Cola,7,140.0
TRX0014508,S02,20260110 16:23:07,P001,Cola,6,120.0
TRX0014509,S07,20260110 20:21:56,P001,Cola,6,120.0
TRX0014510,S01,20260110 14:41:11,P009,Cold Medicine,1,35.0
TRX0014511,S03,20260110 10:15:39,P019,Cigarette Pack,1,120.0
TRX0014512,S08,20260110 13:21:47,P001,Cola,8,160.0
TRX0014513,S10,20260110 18:42:19,P006,Beer can,3,165.0
TRX0014514,S10,20260110 10:11:12,P015,Bar Soap,1,15.0
TRX0014515,S10,20260110 09:56:28,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014516,S09,20260110 08:41:06,P005,Roll-on Deodorant,1,45.0
TRX0014517,S09,20260110 18:26:03,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014518,S08,20260110 17:30:25,P001,Cola,7,140.0
TRX0014519,S01,20260110 14:09:51,P011,Potato Chips,4,120.0
TRX0014520,S08,20260110 13:25:17,P008,Instant Cup Nooddle,3,45.0
TRX0014521,S06,20260110 08:03:24,P017,Fish Sauce,1,30.0
TRX0014522,S08,20260110 12:25:12,P003,Ice cream,3,45.0
TRX0014523,S08,20260110 12:58:48,P019,Cigarette Pack,1,120.0
TRX0014524,S07,20260110 14:32:00,P004,Drinking Water 1.5 Litre,2,30.0
TRX0014525,S07,20260110 08:50:48,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014526,S06,20260110 10:38:30,P012,Mosquito Repellent,1,65.0
TRX0014527,S07,20260110 14:21:59,P020,Dishwashing Liquid,1,30.0
TRX0014528,S02,20260110 20:15:00,P011,Potato Chips,3,90.0
TRX0014529,S06,20260110 18:39:40,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014530,S04,20260110 08:01:04,P003,Ice cream,4,60.0
TRX0014531,S07,20260110 08:25:53,P019,Cigarette Pack,1,120.0
TRX0014532,S08,20260110 16:34:33,P006,Beer can,3,165.0
TRX0014533,S01,20260110 20:07:52,P003,Ice cream,4,60.0
TRX0014534,S04,20260110 17:12:18,P020,Dishwashing Liquid,1,30.0
TRX0014535,S07,20260110 11:51:43,P007,Instant Coffee,1,10.0
TRX0014536,S02,20260110 10:51:36,P016,Toothpaste,1,55.0
TRX0014537,S10,20260110 10:44:30,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014538,S07,20260110 12:20:36,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014539,S01,20260110 11:47:47,P016,Toothpaste,1,55.0
TRX0014540,S09,20260110 10:51:23,P004,Drinking Water 1.5 Litre,5,75.0
TRX0014541,S04,20260110 19:45:54,P006,Beer can,2,110.0
TRX0014542,S09,20260110 10:34:04,P017,Fish Sauce,1,30.0
TRX0014543,S08,20260110 15:26:03,P011,Potato Chips,3,90.0
TRX0014544,S09,20260110 08:05:43,P017,Fish Sauce,1,30.0
TRX0014545,S05,20260110 17:54:41,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014546,S05,20260110 17:05:49,P001,Cola,4,80.0
TRX0014547,S07,20260110 14:20:47,P006,Beer can,2,110.0
TRX0014548,S07,20260110 15:41:35,P008,Instant Cup Nooddle,2,30.0
TRX0014549,S02,20260110 13:06:25,P001,Cola,4,80.0
TRX0014550,S02,20260110 12:44:03,P015,Bar Soap,1,15.0
TRX0014551,S05,20260110 16:13:38,P009,Cold Medicine,1,35.0
TRX0014552,S05,20260110 18:30:56,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014553,S06,20260110 21:19:24,P003,Ice cream,2,30.0
TRX0014554,S08,20260110 15:49:56,P011,Potato Chips,2,60.0
TRX0014555,S04,20260110 19:32:28,P007,Instant Coffee,2,20.0
TRX0014556,S08,20260110 14:04:18,P011,Potato Chips,3,90.0
TRX0014557,S01,20260110 21:53:21,P008,Instant Cup Nooddle,3,45.0
TRX0014558,S04,20260110 18:01:30,P002,Electrolyte Drink,1,25.0
TRX0014559,S05,20260110 20:26:15,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014560,S02,20260110 13:19:10,P015,Bar Soap,1,15.0
TRX0014561,S07,20260110 09:13:47,P003,Ice cream,4,60.0
TRX0014562,S06,20260110 11:18:04,P013,Candle,1,10.0
TRX0014563,S07,20260110 08:05:22,P001,Cola,6,120.0
TRX0014564,S06,20260110 18:08:15,P009,Cold Medicine,1,35.0
TRX0014565,S08,20260110 12:59:46,P014,Loaf of Bread,1,35.0
TRX0014566,S03,20260110 20:39:57,P017,Fish Sauce,1,30.0
TRX0014567,S06,20260110 09:04:05,P006,Beer can,2,110.0
TRX0014568,S05,20260110 19:13:13,P001,Cola,3,60.0
TRX0014569,S09,20260110 20:09:10,P016,Toothpaste,1,55.0
TRX0014570,S01,20260110 08:30:49,P008,Instant Cup Nooddle,4,60.0
TRX0014571,S09,20260110 19:28:15,P005,Roll-on Deodorant,1,45.0
TRX0014572,S01,20260110 19:44:24,P004,Drinking Water 1.5 Litre,4,60.0
TRX0014573,S02,20260110 11:19:06,P008,Instant Cup Nooddle,2,30.0
TRX0014574,S01,20260110 16:18:05,P001,Cola,4,80.0
TRX0014575,S07,20260110 13:34:23,P019,Cigarette Pack,1,120.0
TRX0014576,S03,20260110 14:58:51,P019,Cigarette Pack,1,120.0
TRX0014577,S02,20260110 21:33:34,P014,Loaf of Bread,1,35.0
TRX0014578,S05,20260110 21:34:59,P016,Toothpaste,1,55.0
TRX0014579,S07,20260110 14:53:36,P019,Cigarette Pack,1,120.0
TRX0014580,S01,20260110 16:27:57,P002,Electrolyte Drink,1,25.0
TRX0014581,S02,20260110 08:54:30,P006,Beer can,3,165.0
TRX0014582,S06,20260110 17:46:47,P006,Beer can,3,165.0
TRX0014583,S02,20260110 16:09:06,P003,Ice cream,2,30.0
TRX0014584,S09,20260110 19:32:59,P008,Instant Cup Nooddle,4,60.0
TRX0014585,S08,20260110 17:51:33,P001,Cola,7,140.0
TRX0014586,S01,20260110 16:35:10,P001,Cola,5,100.0
TRX0014587,S04,20260110 13:59:21,P001,Cola,6,120.0
TRX0014588,S04,20260110 15:00:20,P003,Ice cream,3,45.0
TRX0014589,S01,20260110 21:11:35,P009,Cold Medicine,1,35.0
TRX0014590,S07,20260110 13:27:41,P001,Cola,5,100.0
TRX0014591,S03,20260110 09:02:47,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014592,S08,20260110 19:13:04,P004,Drinking Water 1.5 Litre,6,90.0
TRX0014593,S04,20260110 10:40:16,P001,Cola,7,140.0
TRX0014594,S07,20260110 20:03:48,P008,Instant Cup Nooddle,3,45.0
TRX0014595,S07,20260110 20:05:26,P006,Beer can,2,110.0
TRX0014596,S01,20260110 11:26:48,P008,Instant Cup Nooddle,3,45.0
TRX0014597,S01,20260110 11:49:10,P007,Instant Coffee,1,10.0
TRX0014598,S05,20260110 14:23:26,P018,Jasmine Rice 1 Kg,1,40.0
TRX0014599,S03,20260110 11:26:09,P012,Mosquito Repellent,1,65.0
TRX0014600,S04,20260110 12:55:54,P001,Cola,6,120.0
TRX0014601,S07,20260110 08:56:18,P008,Instant Cup Nooddle,4,60.0
TRX0014602,S05,20260110 09:51:36,P015,Bar Soap,1,15.0
TRX0014603,S02,20260110 19:03:54,P019,Cigarette Pack,1,120.0
TRX0014604,S05,20260110 19:12:44,P002,Electrolyte Drink,1,25.0
TRX0014605,S09,20260110 19:57:00,P006,Beer can,2,110.0
TRX0014606,S07,20260110 15:45:39,P008,Instant Cup Nooddle,3,45.0
TRX0014607,S09,20260110 17:48:42,P002,Electrolyte Drink,1,25.0
TRX0014608,S04,20260110 18:20:28,P019,Cigarette Pack,1,120.0
TRX0014609,S06,20260110 08:21:45,P004,Drinking Water 1.5 Litre,6,90.0
TRX0014610,S07,20260110 15:36:37,P003,Ice cream,3,45.0
