transaction_id,store_id,sale_date,product_id,product_name,units_sold,sales_amount
TRX0012412,S07,20260104 21:07:26,P015,Bar Soap,1,15.0
TRX0012413,S09,20260104 09:59:53,P019,Cigarette Pack,1,120.0
TRX0012414,S07,20260104 19:51:29,P001,Cola,7,140.0
TRX0012415,S06,20260104 21:52:05,P003,Ice cream,3,45.0
TRX0012416,S05,20260104 19:39:13,P017,Fish Sauce,1,30.0
TRX0012417,S01,20260104 18:39:24,P011,Potato Chips,4,120.0
TRX0012418,S07,20260104 16:51:04,P019,Cigarette Pack,1,120.0
TRX0012419,S08,20260104 12:58:27,P005,Roll-on Deodorant,1,45.0
TRX0012420,S01,20260104 17:45:48,P011,Potato Chips,3,90.0
TRX0012421,S02,20260104 16:03:15,P006,Beer can,3,165.0
TRX0012422,S02,20260104 15:58:07,P012,Mosquito Repellent,1,65.0
TRX0012423,S07,20260104 21:44:34,P017,Fish Sauce,1,30.0
TRX0012424,S10,20260104 10:50:37,P009,Cold Medicine,1,35.0
TRX0012425,S02,20260104 09:07:43,P007,Instant Coffee,1,10.0
TRX0012426,S03,20260104 12:55:24,P001,Cola,4,80.0
TRX0012427,S01,20260104 15:59:38,P001,Cola,7,140.0
TRX0012428,S08,20260104 19:15:30,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012429,S05,20260104 18:11:46,P016,Toothpaste,1,55.0
TRX0012430,S07,20260104 15:57:40,P011,Potato Chips,2,60.0
TRX0012431,S07,20260104 18:00:07,P003,Ice cream,3,45.0
TRX0012432,S06,20260104 09:29:54,P016,Toothpaste,1,55.0
TRX0012433,S06,20260104 17:02:50,P006,Beer can,2,110.0
TRX0012434,S02,20260104 15:04:19,P014,Loaf of Bread,1,35.0
TRX0012435,S01,20260104 20:19:38,P003,Ice cream,3,45.0
TRX0012436,S01,20260104 13:29:56,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012437,S09,20260104 18:37:26,P001,Cola,5,100.0
TRX0012438,S01,20260104 22:06:10,P001,Cola,6,120.0
TRX0012439,S09,20260104 19:19:40,P003,Ice cream,4,60.0
TRX0012440,S07,20260104 19:21:01,P011,Potato Chips,2,60.0
TRX0012441,S06,20260104 17:53:04,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012442,S09,20260104 14:58:07,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012443,S02,20260104 08:46:59,P006,Beer can,2,110.0
TRX0012444,S09,20260104 18:17:22,P006,Beer can,3,165.0
TRX0012445,S09,20260104 20:26:43,P006,Beer can,2,110.0
TRX0012446,S09,20260104 20:33:51,P014,Loaf of Bread,1,35.0
TRX0012447,S07,20260104 20:30:01,P001,Cola,5,100.0
TRX0012448,S02,20260104 17:54:16,P007,Instant Coffee,2,20.0
TRX0012449,S09,20260104 19:58:31,P017,Fish Sauce,1,30.0
TRX0012450,S04,20260104 12:05:00,P008,Instant Cup Nooddle,3,45.0
TRX0012451,S04,20260104 14:06:59,P001,Cola,5,100.0
TRX0012452,S09,20260104 11:52:19,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012453,S07,20260104 15:40:59,P003,Ice cream,3,45.0
TRX0012454,S05,20260104 22:20:43,P012,Mosquito Repellent,1,65.0
TRX0012455,S08,20260104 17:04:57,P001,Cola,6,120.0
TRX0012456,S07,20260104 15:41:11,P012,Mosquito Repellent,1,65.0
TRX0012457,S09,20260104 21:43:30,P007,Instant Coffee,1,10.0
TRX0012458,S06,20260104 17:04:05,P019,Cigarette Pack,1,120.0
TRX0012459,S08,20260104 13:09:40,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012460,S02,20260104 19:10:41,P008,Instant Cup Nooddle,3,45.0
TRX0012461,S02,20260104 12:50:41,P015,Bar Soap,1,15.0
TRX0012462,S05,20260104 15:56:33,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012463,S02,20260104 22:08:09,P009,Cold Medicine,1,35.0
TRX0012464,S06,20260104 22:19:33,P003,Ice cream,2,30.0
TRX0012465,S02,20260104 10:59:25,P003,Ice cream,3,45.0
TRX0012466,S07,20260104 13:33:04,P007,Instant Coffee,2,20.0
TRX0012467,S02,20260104 15:14:48,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012468,S03,20260104 09:42:12,P008,Instant Cup Nooddle,3,45.0
TRX0012469,S09,20260104 13:15:27,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012470,S02,20260104 21:50:27,P011,Potato Chips,3,90.0
TRX0012471,S02,20260104 14:57:11,P019,Cigarette Pack,1,120.0
TRX0012472,S08,20260104 14:13:48,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012473,S07,20260104 19:23:59,P015,Bar Soap,1,15.0
TRX0012474,S09,20260104 16:51:19,P003,Ice cream,3,45.0
TRX0012475,S06,20260104 13:24:22,P007,Instant Coffee,1,10.0
TRX0012476,S01,20260104 08:43:04,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012477,S09,20260104 19:47:20,P006,Beer can,2,110.0
TRX0012478,S09,20260104 19:51:51,P008,Instant Cup Nooddle,3,45.0
TRX0012479,S07,20260104 10:56:45,P011,Potato Chips,3,90.0
TRX0012480,S04,20260104 20:45:47,P015,Bar Soap,1,15.0
TRX0012481,S02,20260104 12:07:45,P001,Cola,6,120.0
TRX0012482,S02,20260104 16:52:09,P015,Bar Soap,1,15.0
TRX0012483,S10,20260104 10:07:07,P008,Instant Cup Nooddle,4,60.0
TRX0012484,S01,20260104 09:41:25,P002,Electrolyte Drink,1,25.0
TRX0012485,S02,20260104 14:22:43,P006,Beer can,3,165.0
TRX0012486,S02,20260104 13:19:27,P011,Potato Chips,4,120.0
TRX0012487,S09,20260104 21:59:33,P003,Ice cream,2,30.0
TRX0012488,S06,20260104 21:13:26,P003,Ice cream,3,45.0
TRX0012489,S02,20260104 10:03:50,P015,Bar Soap,1,15.0
TRX0012490,S01,20260104 10:46:15,P019,Cigarette Pack,1,120.0
TRX0012491,S10,20260104 10:25:42,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012492,S06,20260104 17:21:17,P011,Potato Chips,3,90.0
TRX0012493,S01,20260104 14:09:46,P002,Electrolyte Drink,1,25.0
TRX0012494,S09,20260104 19:34:57,P015,Bar Soap,1,15.0
TRX0012495,S04,20260104 20:54:06,P006,Beer can,2,110.0
TRX0012496,S05,20260104 18:25:06,P005,Roll-on Deodorant,1,45.0
TRX0012497,S09,20260104 14:31:52,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012498,S07,20260104 12:51:45,P011,Potato Chips,4,120.0
TRX0012499,S09,20260104 21:20:14,P014,Loaf of Bread,1,35.0
TRX0012500,S05,20260104 15:03:22,P006,Beer can,3,165.0
TRX0012501,S09,20260104 10:44:35,P008,Instant Cup Nooddle,3,45.0
TRX0012502,S09,20260104 20:32:25,P001,Cola,7,140.0
TRX0012503,S09,20260104 19:33:26,P016,Toothpaste,1,55.0
TRX0012504,S09,20260104 18:44:59,P009,Cold Medicine,1,35.0
TRX0012505,S07,20260104 13:48:54,P006,Beer can,3,165.0
TRX0012506,S06,20260104 16:00:44,P008,Instant Cup Nooddle,4,60.0
TRX0012507,S10,20260104 20:05:40,P008,Instant Cup Nooddle,3,45.0
TRX0012508,S03,20260104 18:51:43,P006,Beer can,2,110.0
TRX0012509,S03,20260104 15:55:33,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012510,S02,20260104 15:27:16,P016,Toothpaste,1,55.0
TRX0012511,S01,20260104 18:32:05,P008,Instant Cup Nooddle,3,45.0
TRX0012512,S06,20260104 10:04:01,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012513,S09,20260104 13:50:49,P020,Dishwashing Liquid,1,30.0
TRX0012514,S04,20260104 11:03:48,P020,Dishwashing Liquid,1,30.0
TRX0012515,S10,20260104 15:49:47,P008,Instant Cup Nooddle,3,45.0
TRX0012516,S02,20260104 15:30:17,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012517,S09,20260104 21:58:42,P015,Bar Soap,1,15.0
TRX0012518,S06,20260104 19:55:24,P015,Bar Soap,1,15.0
TRX0012519,S09,20260104 13:42:02,P001,Cola,7,140.0
TRX0012520,S06,20260104 14:49:00,P019,Cigarette Pack,1,120.0
TRX0012521,S05,20260104 11:18:22,P008,Instant Cup Nooddle,2,30.0
TRX0012522,S08,20260104 16:50:13,P015,Bar Soap,1,15.0
TRX0012523,S03,20260104 20:10:03,P019,Cigarette Pack,1,120.0
TRX0012524,S07,20260104 20:15:44,P001,Cola,4,80.0
TRX0012525,S07,20260104 10:39:07,P001,Cola,5,100.0
TRX0012526,S08,20260104 14:12:09,P017,Fish Sauce,1,30.0
TRX0012527,S05,20260104 19:21:20,P008,Instant Cup Nooddle,3,45.0
TRX0012528,S03,20260104 12:16:26,P015,Bar Soap,1,15.0
TRX0012529,S07,20260104 10:45:15,P008,Instant Cup Nooddle,4,60.0
TRX0012530,S07,20260104 19:16:47,P005,Roll-on Deodorant,1,45.0
TRX0012531,S10,20260104 20:06:07,P006,Beer can,2,110.0
TRX0012532,S09,20260104 10:56:54,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012533,S09,20260104 14:06:51,P019,Cigarette Pack,1,120.0
TRX0012534,S02,20260104 20:14:47,P013,Candle,1,10.0
TRX0012535,S09,20260104 18:52:24,P019,Cigarette Pack,1,120.0
TRX0012536,S08,20260104 14:45:46,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012537,S09,20260104 17:21:45,P012,Mosquito Repellent,1,65.0
TRX0012538,S07,20260104 08:58:01,P019,Cigarette Pack,1,120.0
TRX0012539,S07,20260104 10:48:48,P016,Toothpaste,1,55.0
TRX0012540,S02,20260104 21:25:55,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012541,S07,20260104 09:25:19,P001,Cola,4,80.0
TRX0012542,S09,20260104 17:27:18,P017,Fish Sauce,1,30.0
TRX0012543,S10,20260104 18:05:54,P002,Electrolyte Drink,1,25.0
TRX0012544,S09,20260104 15:30:53,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012545,S03,20260104 13:41:40,P016,Toothpaste,1,55.0
TRX0012546,S08,20260104 15:04:37,P003,Ice cream,3,45.0
TRX0012547,S06,20260104 16:52:10,P003,Ice cream,2,30.0
TRX0012548,S06,20260104 12:36:25,P015,Bar Soap,1,15.0
TRX0012549,S04,20260104 14:51:52,P001,Cola,7,140.0
TRX0012550,S06,20260104 16:39:52,P001,Cola,6,120.0
TRX0012551,S05,20260104 17:13:12,P020,Dishwashing Liquid,1,30.0
TRX0012552,S02,20260104 11:07:59,P011,Potato Chips,3,90.0
TRX0012553,S03,20260104 18:51:19,P006,Beer can,2,110.0
TRX0012554,S06,20260104 12:50:36,P019,Cigarette Pack,1,120.0
TRX0012555,S02,20260104 17:55:35,P019,Cigarette Pack,1,120.0
TRX0012556,S07,20260104 11:41:14,P015,Bar Soap,1,15.0
TRX0012557,S06,20260104 14:49:41,P017,Fish Sauce,1,30.0
TRX0012558,S09,20260104 17:58:24,P008,Instant Cup Nooddle,2,30.0
TRX0012559,S07,20260104 16:32:59,P001,Cola,4,80.0
TRX0012560,S01,20260104 19:45:01,P001,Cola,6,120.0
TRX0012561,S07,20260104 22:25:43,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012562,S06,20260104 13:44:12,P002,Electrolyte Drink,1,25.0
TRX0012563,S02,20260104 14:12:40,P015,Bar Soap,1,15.0
TRX0012564,S05,20260104 21:36:29,P003,Ice cream,2,30.0
TRX0012565,S07,20260104 21:23:32,P015,Bar Soap,1,15.0
TRX0012566,S03,20260104 20:28:10,P012,Mosquito Repellent,1,65.0
TRX0012567,S03,20260104 09:04:34,P002,Electrolyte Drink,1,25.0
TRX0012568,S06,20260104 20:23:10,P014,Loaf of Bread,1,35.0
TRX0012569,S01,20260104 08:50:52,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012570,S10,20260104 21:22:53,P014,Loaf of Bread,2,70.0
TRX0012571,S07,20260104 20:49:06,P008,Instant Cup Nooddle,3,45.0
TRX0012572,S01,20260104 13:42:25,P020,Dishwashing Liquid,1,30.0
TRX0012573,S09,20260104 15:46:15,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012574,S07,20260104 10:39:23,P008,Instant Cup Nooddle,5,75.0
TRX0012575,S07,20260104 11:37:48,P011,Potato Chips,3,90.0
TRX0012576,S08,20260104 10:07:53,P020,Dishwashing Liquid,1,30.0
TRX0012577,S09,20260104 18:50:42,P001,Cola,4,80.0
TRX0012578,S09,20260104 19:39:24,P010,Folding Umbrella,1,100.0
TRX0012579,S01,20260104 18:06:07,P008,Instant Cup Nooddle,2,30.0
TRX0012580,S08,20260104 16:49:35,P008,Instant Cup Nooddle,3,45.0
TRX0012581,S03,20260104 12:15:24,P001,Cola,5,100.0
TRX0012582,S01,20260104 13:53:01,P019,Cigarette Pack,1,120.0
TRX0012583,S10,20260104 16:19:48,P019,Cigarette Pack,1,120.0
TRX0012584,S01,20260104 20:22:08,P009,Cold Medicine,1,35.0
TRX0012585,S10,20260104 14:18:55,P011,Potato Chips,3,90.0
TRX0012586,S01,20260104 22:22:28,P001,Cola,6,120.0
TRX0012587,S07,20260104 12:10:31,P003,Ice cream,2,30.0
TRX0012588,S04,20260104 22:36:07,P006,Beer can,3,165.0
TRX0012589,S08,20260104 20:06:11,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012590,S05,20260104 09:14:19,P008,Instant Cup Nooddle,3,45.0
TRX0012591,S06,20260104 17:07:10,P014,Loaf of Bread,1,35.0
TRX0012592,S10,20260104 12:10:43,P008,Instant Cup Nooddle,4,60.0
TRX0012593,S04,20260104 15:41:17,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012594,S02,20260104 15:16:13,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012595,S06,20260104 19:45:21,P016,Toothpaste,1,55.0
TRX0012596,S09,20260104 09:47:27,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012597,S10,20260104 20:26:09,P008,Instant Cup Nooddle,4,60.0
TRX0012598,S08,20260104 08:55:26,P005,Roll-on Deodorant,1,45.0
TRX0012599,S05,20260104 09:10:06,P003,Ice cream,3,45.0
TRX0012600,S07,20260104 15:47:55,P019,Cigarette Pack,1,120.0
TRX0012601,S07,20260104 09:28:59,P001,Cola,6,120.0
TRX0012602,S01,20260104 19:56:55,P001,Cola,6,120.0
TRX0012603,S05,20260104 12:03:54,P005,Roll-on Deodorant,1,45.0
TRX0012604,S03,20260104 09:30:38,P003,Ice cream,4,60.0
TRX0012605,S05,20260104 13:33:25,P009,Cold Medicine,1,35.0
TRX0012606,S09,20260104 14:43:55,P020,Dishwashing Liquid,2,60.0
TRX0012607,S04,20260104 19:29:01,P009,Cold Medicine,1,35.0
TRX0012608,S07,20260104 09:09:26,P001,Cola,5,100.0
TRX0012609,S03,20260104 17:29:16,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012610,S02,20260104 20:30:28,P011,Potato Chips,3,90.0
TRX0012611,S01,20260104 17:36:11,P014,Loaf of Bread,1,35.0
TRX0012612,S04,20260104 18:36:49,P008,Instant Cup Nooddle,3,45.0
TRX0012613,S07,20260104 16:42:25,P012,Mosquito Repellent,1,65.0
TRX0012614,S03,20260104 12:21:48,P008,Instant Cup Nooddle,3,45.0
TRX0012615,S03,20260104 17:26:08,P003,Ice cream,3,45.0
TRX0012616,S01,20260104 17:03:26,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012617,S02,20260104 18:47:42,P015,Bar Soap,1,15.0
TRX0012618,S07,20260104 17:08:00,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012619,S05,20260104 21:39:32,P016,Toothpaste,1,55.0
TRX0012620,S02,20260104 09:12:08,P008,Instant Cup Nooddle,4,60.0
TRX0012621,S07,20260104 13:52:28,P015,Bar Soap,1,15.0
TRX0012622,S07,20260104 13:28:10,P002,Electrolyte Drink,1,25.0
TRX0012623,S03,20260104 08:51:08,P015,Bar Soap,1,15.0
TRX0012624,S08,20260104 13:18:40,P009,Cold Medicine,1,35.0
TRX0012625,S05,20260104 17:44:57,P014,Loaf of Bread,2,70.0
TRX0012626,S02,20260104 13:58:15,P006,Beer can,3,165.0
TRX0012627,S08,20260104 15:12:12,P015,Bar Soap,1,15.0
TRX0012628,S01,20260104 21:49:51,P008,Instant Cup Nooddle,3,45.0
TRX0012629,S09,20260104 10:18:17,P011,Potato Chips,3,90.0
TRX0012630,S05,20260104 17:04:57,P009,Cold Medicine,1,35.0
TRX0012631,S07,20260104 14:15:49,P003,Ice cream,3,45.0
TRX0012632,S03,20260104 21:07:38,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012633,S01,20260104 08:57:30,P006,Beer can,2,110.0
TRX0012634,S09,20260104 10:06:09,P011,Potato Chips,2,60.0
TRX0012635,S04,20260104 14:22:10,P006,Beer can,2,110.0
TRX0012636,S05,20260104 09:32:56,P008,Instant Cup Nooddle,2,30.0
TRX0012637,S07,20260104 10:20:37,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012638,S09,20260104 08:37:32,P001,Cola,5,100.0
TRX0012639,S05,20260104 15:31:59,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012640,S01,20260104 22:13:16,P002,Electrolyte Drink,1,25.0
TRX0012641,S07,20260104 17:15:47,P001,Cola,4,80.0
TRX0012642,S07,20260104 12:47:44,P012,Mosquito Repellent,1,65.0
TRX0012643,S09,20260104 11:18:54,P019,Cigarette Pack,1,120.0
TRX0012644,S07,20260104 11:46:27,P011,Potato Chips,3,90.0
TRX0012645,S07,20260104 08:39:10,P016,Toothpaste,1,55.0
TRX0012646,S01,20260104 18:33:37,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012647,S09,20260104 17:41:48,P011,Potato Chips,2,60.0
TRX0012648,S02,20260104 18:10:09,P008,Instant Cup Nooddle,5,75.0
TRX0012649,S01,20260104 19:56:37,P014,Loaf of Bread,2,70.0
TRX0012650,S10,20260104 12:36:46,P001,Cola,4,80.0
TRX0012651,S06,20260104 10:30:49,P019,Cigarette Pack,1,120.0
TRX0012652,S04,20260104 18:14:02,P001,Cola,5,100.0
TRX0012653,S10,20260104 17:58:37,P006,Beer can,2,110.0
TRX0012654,S05,20260104 19:04:53,P006,Beer can,3,165.0
TRX0012655,S01,20260104 14:07:42,P008,Instant Cup Nooddle,4,60.0
TRX0012656,S02,20260104 11:47:51,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012657,S07,20260104 08:49:54,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012658,S08,20260104 11:51:12,P005,Roll-on Deodorant,1,45.0
TRX0012659,S10,20260104 13:51:01,P001,Cola,4,80.0
TRX0012660,S09,20260104 12:56:46,P015,Bar Soap,1,15.0
TRX0012661,S07,20260104 12:41:01,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012662,S01,20260104 14:31:47,P017,Fish Sauce,1,30.0
TRX0012663,S07,20260104 20:03:19,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012664,S02,20260104 09:20:11,P015,Bar Soap,1,15.0
TRX0012665,S09,20260104 09:02:26,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012666,S09,20260104 15:24:50,P006,Beer can,2,110.0
TRX0012667,S02,20260104 18:36:32,P002,Electrolyte Drink,1,25.0
TRX0012668,S02,20260104 22:10:33,P014,Loaf of Bread,1,35.0
TRX0012669,S02,20260104 15:34:14,P020,Dishwashing Liquid,1,30.0
TRX0012670,S01,20260104 11:02:40,P002,Electrolyte Drink,1,25.0
TRX0012671,S02,20260104 22:20:58,P014,Loaf of Bread,1,35.0
TRX0012672,S07,20260104 17:32:53,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012673,S05,20260104 21:30:23,P001,Cola,7,140.0
TRX0012674,S07,20260104 15:29:58,P019,Cigarette Pack,2,240.0
TRX0012675,S10,20260104 13:49:47,P020,Dishwashing Liquid,1,30.0
TRX0012676,S05,20260104 15:42:49,P011,Potato Chips,3,90.0
TRX0012677,S05,20260104 09:05:16,P020,Dishwashing Liquid,1,30.0
TRX0012678,S07,20260104 16:12:43,P019,Cigarette Pack,1,120.0
TRX0012679,S09,20260104 10:16:58,P012,Mosquito Repellent,1,65.0
TRX0012680,S05,20260104 20:18:18,P020,Dishwashing Liquid,1,30.0
TRX0012681,S02,20260104 13:51:11,P001,Cola,5,100.0
TRX0012682,S03,20260104 21:02:26,P001,Cola,9,180.0
TRX0012683,S06,20260104 11:20:01,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012684,S08,20260104 21:52:18,P014,Loaf of Bread,1,35.0
TRX0012685,S09,20260104 19:19:26,P003,Ice cream,3,45.0
TRX0012686,S01,20260104 19:08:21,P017,Fish Sauce,1,30.0
TRX0012687,S02,20260104 14:34:58,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012688,S07,20260104 15:55:47,P011,Potato Chips,3,90.0
TRX0012689,S06,20260104 15:13:16,P008,Instant Cup Nooddle,5,75.0
TRX0012690,S04,20260104 18:22:39,P019,Cigarette Pack,1,120.0
TRX0012691,S08,20260104 14:28:43,P001,Cola,7,140.0
TRX0012692,S03,20260104 19:47:20,P019,Cigarette Pack,1,120.0
TRX0012693,S04,20260104 16:36:39,P015,Bar Soap,1,15.0
TRX0012694,S07,20260104 12:40:59,P020,Dishwashing Liquid,1,30.0
TRX0012695,S02,20260104 11:09:03,P002,Electrolyte Drink,1,25.0
TRX0012696,S10,20260104 18:42:12,P009,Cold Medicine,1,35.0
TRX0012697,S05,20260104 14:33:35,P008,Instant Cup Nooddle,4,60.0
TRX0012698,S02,20260104 22:10:53,P014,Loaf of Bread,2,70.0
TRX0012699,S06,20260104 15:27:59,P011,Potato Chips,2,60.0
TRX0012700,S10,20260104 22:10:19,P001,Cola,6,120.0
TRX0012701,S03,20260104 16:29:10,P001,Cola,7,140.0
TRX0012702,S01,20260104 20:02:53,P016,Toothpaste,1,55.0
TRX0012703,S08,20260104 22:31:55,P017,Fish Sauce,1,30.0
TRX0012704,S09,20260104 19:39:40,P001,Cola,5,100.0
TRX0012705,S05,20260104 10:46:12,P001,Cola,5,100.0
TRX0012706,S07,20260104 18:31:36,P016,Toothpaste,1,55.0
TRX0012707,S09,20260104 13:12:49,P007,Instant Coffee,2,20.0
TRX0012708,S09,20260104 08:53:18,P014,Loaf of Bread,1,35.0
TRX0012709,S07,20260104 16:03:55,P003,Ice cream,4,60.0
TRX0012710,S04,20260104 15:09:31,P011,Potato Chips,2,60.0
TRX0012711,S07,20260104 16:20:35,P011,Potato Chips,3,90.0
TRX0012712,S02,20260104 17:09:03,P003,Ice cream,4,60.0
TRX0012713,S09,20260104 13:03:29,P007,Instant Coffee,1,10.0
TRX0012714,S06,20260104 22:28:15,P001,Cola,6,120.0
TRX0012715,S10,20260104 09:48:20,P007,Instant Coffee,1,10.0
TRX0012716,S06,20260104 21:34:24,P006,Beer can,2,110.0
TRX0012717,S10,20260104 19:22:46,P019,Cigarette Pack,1,120.0
TRX0012718,S09,20260104 13:26:12,P005,Roll-on Deodorant,1,45.0
TRX0012719,S07,20260104 16:16:48,P001,Cola,5,100.0
TRX0012720,S02,20260104 18:13:45,P002,Electrolyte Drink,1,25.0
TRX0012721,S09,20260104 20:21:57,P006,Beer can,3,165.0
TRX0012722,S07,20260104 12:06:19,P006,Beer can,2,110.0
TRX0012723,S01,20260104 16:10:06,P003,Ice cream,3,45.0
TRX0012724,S07,20260104 19:46:57,P003,Ice cream,2,30.0
TRX0012725,S06,20260104 19:04:08,P008,Instant Cup Nooddle,4,60.0
TRX0012726,S08,20260104 15:17:30,P002,Electrolyte Drink,1,25.0
TRX0012727,S07,20260104 09:35:42,P011,Potato Chips,4,120.0
TRX0012728,S08,20260104 09:48:48,P009,Cold Medicine,1,35.0
TRX0012729,S09,20260104 19:10:03,P011,Potato Chips,2,60.0
TRX0012730,S01,20260104 10:22:10,P001,Cola,6,120.0
TRX0012731,S01,20260104 17:29:49,P013,Candle,1,10.0
TRX0012732,S07,20260104 13:33:47,P004,Drinking Water 1.5 Litre,6,90.0
TRX0012733,S06,20260104 13:14:58,P010,Folding Umbrella,1,100.0
TRX0012734,S02,20260104 15:32:41,P017,Fish Sauce,1,30.0
TRX0012735,S03,20260104 11:46:01,P020,Dishwashing Liquid,1,30.0
TRX0012736,S02,20260104 14:14:55,P008,Instant Cup Nooddle,4,60.0
TRX0012737,S06,20260104 20:16:45,P019,Cigarette Pack,1,120.0
TRX0012738,S07,20260104 14:09:18,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012739,S07,20260104 16:10:38,P006,Beer can,2,110.0
TRX0012740,S07,20260104 10:51:11,P004,Drinking Water 1.5 Litre,2,30.0
TRX0012741,S06,20260104 14:17:29,P015,Bar Soap,1,15.0
TRX0012742,S10,20260104 16:16:47,P004,Drinking Water 1.5 Litre,5,75.0
TRX0012743,S05,20260104 10:42:51,P008,Instant Cup Nooddle,4,60.0
TRX0012744,S10,20260104 10:30:09,P006,Beer can,3,165.0
TRX0012745,S08,20260104 18:09:56,P008,Instant Cup Nooddle,4,60.0
TRX0012746,S09,20260104 17:05:06,P003,Ice cream,3,45.0
TRX0012747,S07,20260104 13:53:02,P015,Bar Soap,1,15.0
TRX0012748,S03,20260104 13:37:19,P011,Potato Chips,3,90.0
TRX0012749,S01,20260104 20:15:05,P003,Ice cream,3,45.0
TRX0012750,S02,20260104 22:23:18,P008,Instant Cup Nooddle,3,45.0
TRX0012751,S07,20260104 10:37:20,P008,Instant Cup Nooddle,3,45.0
TRX0012752,S03,20260104 21:41:17,P013,Candle,1,10.0
TRX0012753,S02,20260104 11:46:21,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012754,S01,20260104 09:09:50,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012755,S10,20260104 16:45:32,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012756,S04,20260104 21:14:36,P014,Loaf of Bread,1,35.0
TRX0012757,S02,20260104 22:17:28,P008,Instant Cup Nooddle,3,45.0
TRX0012758,S07,20260104 21:14:33,P011,Potato Chips,3,90.0
TRX0012759,S01,20260104 10:23:42,P015,Bar Soap,1,15.0
TRX0012760,S08,20260104 13:40:21,P004,Drinking Water 1.5 Litre,3,45.0
TRX0012761,S07,20260104 16:03:27,P016,Toothpaste,2,110.0
TRX0012762,S06,20260104 11:01:49,P019,Cigarette Pack,1,120.0
TRX0012763,S05,20260104 21:04:04,P001,Cola,6,120.0
TRX0012764,S01,20260104 22:30:45,P002,Electrolyte Drink,1,25.0
TRX0012765,S09,20260104 20:54:25,P015,Bar Soap,1,15.0
TRX0012766,S10,20260104 14:49:04,P019,Cigarette Pack,1,120.0
TRX0012767,S07,20260104 20:32:25,P015,Bar Soap,1,15.0
TRX0012768,S02,20260104 17:46:12,P002,Electrolyte Drink,1,25.0
TRX0012769,S01,20260104 09:46:50,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012770,S08,20260104 16:54:42,P018,Jasmine Rice 1 Kg,1,40.0
TRX0012771,S07,20260104 09:55:57,P019,Cigarette Pack,1,120.0
TRX0012772,S04,20260104 10:20:30,P019,Cigarette Pack,1,120.0
TRX0012773,S08,20260104 09:19:59,P009,Cold Medicine,1,35.0
TRX0012774,S02,20260104 18:53:05,P006,Beer can,3,165.0
TRX0012775,S09,20260104 09:03:15,P015,Bar Soap,1,15.0
TRX0012776,S09,20260104 11:35:46,P001,Cola,6,120.0
TRX0012777,S09,20260104 08:48:24,P016,Toothpaste,1,55.0
TRX0012778,S10,20260104 18:36:31,P002,Electrolyte Drink,1,25.0
TRX0012779,S04,20260104 17:01:09,P004,Drinking Water 1.5 Litre,4,60.0
TRX0012780,S01,20260104 09:22:17,P008,Instant Cup Nooddle,4,60.0
